angolo,distanza,x,y
96.45,154.53,-17.35,153.55
97.40,154.02,-19.84,152.74
98.36,152.93,-22.22,151.31
99.31,150.30,-24.32,148.32
100.27,149.77,-26.69,147.37
101.22,150.01,-29.19,147.14
102.18,151.96,-32.05,148.55
103.13,152.34,-34.61,148.35
104.08,148.68,-36.18,144.21
105.04,148.07,-38.42,143.00
105.99,147.99,-40.78,142.26
106.95,148.36,-43.25,141.91
107.90,55.93,-17.19,53.22
108.86,55.79,-18.04,52.80
109.81,55.95,-18.96,52.63
110.77,55.81,-19.79,52.18
111.72,55.66,-20.60,51.70
112.68,55.66,-21.46,51.35
113.63,146.93,-58.90,134.61
114.59,55.81,-23.22,50.75
115.54,53.04,-22.87,47.86
116.50,55.66,-24.83,49.81
117.45,52.65,-24.27,46.72
118.41,52.99,-25.21,46.61
119.36,52.48,-25.73,45.74
120.32,52.50,-26.50,45.32
121.27,52.48,-27.24,44.85
122.23,52.48,-27.99,44.39
123.18,52.48,-28.72,43.92
124.14,51.99,-29.17,43.03
125.09,52.82,-30.37,43.22
126.05,52.84,-31.09,42.72
127.00,102.27,-61.55,81.68
127.96,55.66,-34.23,43.88
128.91,55.66,-34.96,43.31
129.87,55.66,-35.68,42.72
130.82,101.93,-66.63,77.14
131.78,101.83,-67.84,75.94
132.73,101.30,-68.74,74.41
133.69,101.22,-69.91,73.19
134.64,101.13,-71.06,71.96
135.60,100.95,-72.12,70.63
136.55,100.78,-73.16,69.30
137.51,100.67,-74.23,68.01
138.46,100.16,-74.97,66.42
139.42,100.04,-75.98,65.08
140.37,99.99,-77.01,63.78
141.33,99.89,-77.99,62.42
142.28,99.81,-78.95,61.06
143.24,99.62,-79.81,59.62
144.19,99.55,-80.73,58.25
145.15,99.43,-81.60,56.82
146.10,99.38,-82.49,55.43
147.06,99.28,-83.32,53.99
148.01,99.54,-84.42,52.73
148.97,99.47,-85.23,51.28
149.92,99.45,-86.06,49.84
150.88,99.36,-86.80,48.36
151.83,99.36,-87.60,46.91
152.79,99.69,-88.65,45.59
153.74,99.64,-89.35,44.08
154.69,100.06,-90.46,42.77
155.65,99.98,-91.08,41.22
156.60,101.22,-92.90,40.19
157.56,106.44,-98.38,40.63
158.51,106.35,-98.96,38.95
159.47,106.62,-99.85,37.39
160.42,107.59,-101.37,36.05
161.38,107.86,-102.22,34.44
162.33,123.98,-118.13,37.62
163.29,107.85,-103.29,31.01
164.24,105.28,-101.33,28.59
165.20,104.86,-101.38,26.79
166.15,102.71,-99.73,24.58
167.11,101.39,-98.83,22.62
168.06,103.44,-101.21,21.39
169.02,104.23,-102.32,19.85
169.97,103.68,-102.10,18.05
170.93,101.47,-100.20,16.00
171.88,100.47,-99.46,14.19
172.84,100.15,-99.37,12.49
173.79,95.46,-94.90,10.32
174.75,94.57,-94.17,8.66
175.70,85.44,-85.20,6.40
176.66,85.00,-84.86,4.96
177.61,84.92,-84.84,3.54
178.57,40.88,-40.87,1.02
179.52,39.05,-39.05,0.33
180.48,40.17,-40.17,-0.33
181.43,40.82,-40.80,-1.02
182.39,38.61,-38.57,-1.61
183.34,40.21,-40.14,-2.34
184.30,37.91,-37.80,-2.84
185.25,38.61,-38.44,-3.53
186.21,37.69,-37.47,-4.07
187.16,38.83,-38.53,-4.84
188.12,37.91,-37.53,-5.35
189.07,39.07,-38.58,-6.16
190.03,37.69,-37.11,-6.56
190.98,39.39,-38.67,-7.50
191.94,37.91,-37.09,-7.84
192.89,69.55,-67.79,-15.52
193.85,69.05,-67.05,-16.53
194.80,70.12,-67.80,-17.91
195.76,78.18,-75.25,-21.23
196.71,82.52,-79.03,-23.73
197.67,68.34,-65.12,-20.74
198.62,68.34,-64.76,-21.82
199.58,68.78,-64.81,-23.05
200.53,67.76,-63.46,-23.76
201.49,67.92,-63.20,-24.87
202.44,67.63,-62.51,-25.81
203.40,67.64,-62.08,-26.86
204.35,66.67,-60.74,-27.49
205.31,67.49,-61.01,-28.85
206.26,66.39,-59.53,-29.37
207.21,66.39,-59.04,-30.36
208.17,66.39,-58.52,-31.34
209.12,66.79,-58.35,-32.51
210.08,67.22,-58.17,-33.69
211.03,66.66,-57.12,-34.37
211.99,66.66,-56.53,-35.31
212.94,66.52,-55.82,-36.18
213.90,66.79,-55.44,-37.25
214.85,66.37,-54.46,-37.93
215.81,65.98,-53.51,-38.60
216.76,65.82,-52.73,-39.40
217.72,66.25,-52.40,-40.53
218.67,66.10,-51.60,-41.30
219.63,68.48,-52.74,-43.67
220.58,68.73,-52.20,-44.71
221.54,67.63,-50.62,-44.84
222.49,68.97,-50.85,-46.59
223.45,65.84,-47.80,-45.28
224.40,65.14,-46.54,-45.58
225.36,65.28,-45.87,-46.45
226.31,65.26,-45.08,-47.19
227.27,65.28,-44.30,-47.95
228.22,65.28,-43.49,-48.68
229.18,67.63,-44.21,-51.18
230.13,65.82,-42.19,-50.52
231.09,65.42,-41.09,-50.90
232.04,65.82,-40.49,-51.90
233.00,66.52,-40.04,-53.12
233.95,65.26,-38.40,-52.77
234.91,65.55,-37.69,-53.64
235.86,65.98,-37.03,-54.61
236.82,65.42,-35.80,-54.75
237.77,65.26,-34.80,-55.21
238.73,66.10,-34.31,-56.49
239.68,64.72,-32.67,-55.87
240.64,65.14,-31.94,-56.77
241.59,65.98,-31.39,-58.03
242.55,66.81,-30.80,-59.29
243.50,65.96,-29.43,-59.03
244.46,65.96,-28.44,-59.51
245.41,67.51,-28.09,-61.39
246.37,67.08,-26.89,-61.46
247.32,67.51,-26.03,-62.29
248.28,67.51,-24.99,-62.71
249.23,69.24,-24.55,-64.74
250.19,70.06,-23.75,-65.91
251.14,69.60,-22.50,-65.86
252.10,69.60,-21.40,-66.23
253.05,69.60,-20.29,-66.57
254.01,69.17,-19.06,-66.50
254.96,69.24,-17.97,-66.87
255.92,69.16,-16.83,-67.08
256.87,69.60,-15.81,-67.78
257.82,69.16,-14.58,-67.60
258.78,69.61,-13.55,-68.28
259.73,69.61,-12.41,-68.50
260.69,69.60,-11.26,-68.68
261.64,71.72,-10.42,-70.96
262.60,74.38,-9.58,-73.76
263.55,74.75,-8.39,-74.28
264.51,74.73,-7.15,-74.39
265.46,75.99,-6.01,-75.75
266.42,83.44,-5.21,-83.27
267.37,82.79,-3.79,-82.70
268.33,82.72,-2.41,-82.69
269.28,82.72,-1.03,-82.72
270.24,83.06,0.35,-83.06
271.19,83.06,1.73,-83.04
272.15,83.08,3.11,-83.02
273.10,83.08,4.50,-82.96
274.06,83.06,5.88,-82.85
275.01,83.16,7.27,-82.85
275.97,83.59,8.69,-83.14
276.92,83.69,10.09,-83.08
277.88,83.69,11.47,-82.90
278.83,84.13,12.92,-83.14
279.79,84.22,14.32,-82.99
280.74,84.59,15.77,-83.11
281.70,84.13,17.06,-82.39
282.65,84.57,18.53,-82.52
283.61,84.20,19.81,-81.84
284.56,83.52,21.00,-80.84
285.52,82.72,22.13,-79.71
286.47,82.55,23.41,-79.16
287.43,82.54,24.72,-78.75
288.38,55.81,17.60,-52.96
289.34,81.48,26.98,-76.88
290.29,56.53,19.60,-53.02
291.25,55.54,20.13,-51.76
292.20,55.81,21.09,-51.67
293.16,55.67,21.89,-51.19
294.11,53.50,21.86,-48.83
295.07,53.01,22.46,-48.01
296.02,53.84,23.62,-48.38
296.98,53.35,24.20,-47.54
297.93,52.84,24.75,-46.68
298.89,52.67,25.44,-46.11
299.84,52.99,26.37,-45.96
300.80,52.50,26.88,-45.09
301.75,52.33,27.54,-44.50
302.71,52.33,28.27,-44.03
303.66,52.33,29.00,-43.55
304.62,51.82,29.43,-42.64
305.57,51.82,30.14,-42.15
306.53,51.83,30.85,-41.65
307.48,51.83,31.54,-41.13
308.44,51.82,32.21,-40.59
309.39,51.82,32.88,-40.05
310.34,51.82,33.54,-39.49
311.30,51.80,34.19,-38.91
312.25,52.16,35.07,-38.60
313.21,52.16,35.71,-38.01
314.16,52.16,36.34,-37.41
315.12,52.16,36.96,-36.80
316.07,52.16,37.56,-36.18
317.03,52.14,38.15,-35.54
317.98,52.14,38.74,-34.90
318.94,52.14,39.31,-34.25
319.89,52.16,39.89,-33.60
320.85,52.16,40.45,-32.93
321.80,52.16,40.99,-32.25
322.76,52.14,41.51,-31.55
323.71,52.17,42.05,-30.88
324.67,52.16,42.55,-30.16
325.62,52.16,43.05,-29.45
326.58,52.16,43.53,-28.73
327.53,52.16,44.00,-28.00
328.49,52.16,44.46,-27.26
329.44,52.16,44.91,-26.52
330.40,52.14,45.33,-25.76
331.35,52.16,45.77,-25.00
332.31,52.16,46.18,-24.24
333.26,52.36,46.76,-23.56
334.22,52.16,46.96,-22.69
335.17,52.16,47.34,-21.90
336.13,52.16,47.69,-21.11
337.08,52.16,48.04,-20.31
338.04,52.16,48.37,-19.51
338.99,52.16,48.69,-18.70
339.95,52.16,48.99,-17.88
340.90,52.14,49.27,-17.06
341.86,52.16,49.56,-16.24
342.81,52.16,49.83,-15.41
343.77,50.78,48.75,-14.20
344.72,52.16,50.31,-13.74
345.68,52.14,50.52,-12.90
346.63,52.16,50.74,-12.06
347.59,52.16,50.94,-11.21
348.54,52.16,51.12,-10.36
349.50,52.16,51.28,-9.51
350.45,52.16,51.43,-8.65
351.41,52.16,51.57,-7.79
352.36,52.16,51.69,-6.93
353.32,52.16,51.80,-6.07
354.27,52.16,51.90,-5.21
355.23,52.14,51.96,-4.34
356.18,52.04,51.92,-3.47
357.14,52.16,52.09,-2.61
358.09,52.14,52.11,-1.74
359.05,52.17,52.17,-0.87
360.00,52.16,52.16,0.00
