angolo,distanza,x,y
66.67,65.55,25.96,60.19
67.62,66.15,25.19,61.16
68.57,66.13,24.16,61.56
69.52,65.72,22.99,61.57
70.48,66.15,22.11,62.34
71.43,67.12,21.38,63.62
72.38,66.69,20.19,63.56
73.33,66.27,19.01,63.48
74.29,66.28,17.95,63.81
75.24,65.86,16.78,63.68
76.19,66.42,15.85,64.50
77.14,67.40,15.00,65.72
78.10,67.52,13.93,66.07
79.05,69.33,13.17,68.06
80.00,68.53,11.90,67.49
80.95,76.53,12.04,75.58
81.90,106.39,14.98,105.33
82.86,86.56,10.76,85.89
83.81,87.41,9.43,86.90
84.76,82.36,7.52,82.02
85.71,84.61,6.32,84.37
86.67,80.00,4.65,79.87
87.62,81.48,3.39,81.41
88.57,80.61,2.01,80.59
89.52,80.46,0.67,80.46
90.48,79.99,-0.66,79.98
91.43,79.56,-1.98,79.54
92.38,79.92,-3.32,79.85
93.33,79.82,-4.64,79.68
94.29,79.29,-5.93,79.07
95.24,79.20,-7.23,78.87
96.19,79.56,-8.58,79.10
97.14,79.02,-9.83,78.40
98.10,78.57,-11.06,77.79
99.05,78.93,-12.41,77.95
100.00,78.85,-13.69,77.65
100.95,78.30,-14.88,76.88
101.90,78.51,-16.19,76.82
102.86,78.49,-17.47,76.52
103.81,78.05,-18.63,75.79
104.76,78.40,-19.98,75.82
105.71,78.40,-21.23,75.47
106.67,78.32,-22.46,75.03
107.62,78.23,-23.68,74.56
108.57,78.47,-24.99,74.39
109.52,78.22,-26.14,73.72
110.48,77.78,-27.21,72.86
111.43,78.13,-28.54,72.73
112.38,77.69,-29.58,71.84
113.33,77.59,-30.73,71.24
114.29,77.06,-31.69,70.24
115.24,77.33,-32.97,69.95
116.19,76.98,-33.97,69.07
117.14,76.89,-35.08,68.42
118.10,76.81,-36.17,67.76
119.05,76.72,-37.25,67.07
120.00,76.72,-38.36,66.44
120.95,76.62,-39.41,65.71
121.90,76.53,-40.45,64.97
122.86,76.45,-41.48,64.22
123.81,76.35,-42.48,63.44
124.76,76.35,-43.53,62.72
125.71,76.70,-44.78,62.28
126.67,76.62,-45.75,61.46
127.62,76.64,-46.78,60.70
128.57,76.98,-47.99,60.18
129.52,76.98,-48.99,59.38
130.48,76.98,-49.97,58.55
131.43,76.55,-50.65,57.40
132.38,76.52,-51.58,56.52
133.33,76.53,-52.52,55.67
134.29,76.53,-53.44,54.79
135.24,76.62,-54.40,53.95
136.19,76.62,-55.29,53.04
137.14,75.82,-55.58,51.57
138.10,75.82,-56.43,50.64
139.05,75.82,-57.26,49.69
140.00,75.82,-58.08,48.74
140.95,75.82,-58.88,47.76
141.90,75.84,-59.68,46.79
142.86,75.82,-60.44,45.78
143.81,75.90,-61.26,44.82
144.76,75.46,-61.64,43.54
145.71,75.90,-62.72,42.76
146.67,75.90,-63.42,41.71
147.62,75.90,-64.10,40.65
148.57,75.57,-64.48,39.40
149.52,75.55,-65.11,38.32
150.48,75.57,-65.75,37.24
151.43,75.65,-66.44,36.18
152.38,75.65,-67.03,35.07
153.33,75.65,-67.60,33.95
154.29,75.65,-68.16,32.82
155.24,76.18,-69.17,31.91
156.19,76.18,-69.69,30.75
157.14,76.19,-70.21,29.60
158.10,76.72,-71.18,28.62
159.05,75.77,-70.76,27.09
160.00,76.43,-71.82,26.14
160.95,76.98,-72.76,25.12
161.90,80.70,-76.71,25.06
162.86,76.91,-73.49,22.67
163.81,81.41,-78.18,22.70
164.76,78.74,-75.98,20.70
165.71,77.96,-75.55,19.24
166.67,77.15,-75.07,17.79
167.62,77.15,-75.35,16.54
168.57,77.61,-76.07,15.38
169.52,78.93,-77.62,14.35
170.48,78.49,-77.41,12.99
171.43,79.37,-78.49,11.83
172.38,78.93,-78.23,10.47
173.33,79.37,-78.84,9.21
174.29,79.46,-79.06,7.91
175.24,76.53,-76.27,6.35
176.19,98.12,-97.91,6.52
177.14,98.46,-98.34,4.91
178.10,76.01,-75.97,2.53
179.05,74.75,-74.74,1.24
180.00,70.94,-70.94,-0.00
180.95,70.84,-70.83,-1.18
181.90,74.14,-74.10,-2.46
182.86,62.10,-62.02,-3.10
183.81,64.60,-64.46,-4.29
184.76,29.82,-29.72,-2.48
185.71,29.31,-29.16,-2.92
186.67,28.80,-28.60,-3.34
187.62,29.58,-29.32,-3.92
188.57,29.05,-28.73,-4.33
189.52,26.79,-26.42,-4.43
190.48,27.06,-26.61,-4.92
191.43,27.95,-27.39,-5.54
192.38,26.50,-25.89,-5.68
193.33,27.37,-26.63,-6.31
194.29,27.37,-26.52,-6.75
195.24,27.37,-26.41,-7.19
196.19,27.35,-26.27,-7.63
197.14,27.35,-26.14,-8.06
198.10,25.92,-24.64,-8.05
199.05,26.81,-25.34,-8.75
200.00,26.21,-24.63,-8.97
200.95,26.21,-24.48,-9.37
201.90,26.21,-24.32,-9.78
202.86,25.35,-23.36,-9.85
203.81,25.35,-23.19,-10.23
204.76,25.35,-23.02,-10.62
205.71,26.21,-23.62,-11.37
206.67,26.21,-23.43,-11.76
207.62,26.20,-23.21,-12.14
208.57,26.21,-23.02,-12.54
209.52,26.20,-22.80,-12.91
210.48,26.20,-22.58,-13.29
211.43,25.36,-21.64,-13.23
212.38,25.36,-21.42,-13.58
213.33,26.21,-21.90,-14.40
214.29,26.21,-21.66,-14.77
215.24,26.79,-21.88,-15.46
216.19,25.92,-20.92,-15.31
217.14,25.92,-20.67,-15.65
218.10,25.92,-20.40,-15.99
219.05,25.92,-20.13,-16.33
220.00,27.35,-20.95,-17.58
220.95,26.49,-20.00,-17.36
221.90,27.08,-20.16,-18.09
222.86,27.08,-19.85,-18.42
223.81,28.53,-20.59,-19.75
224.76,27.64,-19.63,-19.46
225.71,29.04,-20.27,-20.79
226.67,28.22,-19.37,-20.53
227.62,29.58,-19.94,-21.85
228.57,28.80,-19.06,-21.59
229.52,28.80,-18.69,-21.91
230.48,29.33,-18.66,-22.62
231.43,29.83,-18.60,-23.33
232.38,29.83,-18.21,-23.63
233.33,59.16,-35.33,-47.45
234.29,59.70,-34.85,-48.48
235.24,60.26,-34.36,-49.51
236.19,59.16,-32.92,-49.16
237.14,59.99,-32.55,-50.40
238.10,59.99,-31.71,-50.93
239.05,60.15,-30.93,-51.58
240.00,60.15,-30.07,-52.09
240.95,60.13,-29.19,-52.57
241.90,60.66,-28.57,-53.51
242.86,60.44,-27.57,-53.78
243.81,60.84,-26.85,-54.60
244.76,61.39,-26.17,-55.53
245.71,61.68,-25.37,-56.22
246.67,61.81,-24.48,-56.76
247.62,62.37,-23.75,-57.67
248.57,62.08,-22.68,-57.79
249.52,62.65,-21.91,-58.69
250.48,63.61,-21.26,-59.96
251.43,63.61,-20.26,-60.30
252.38,63.34,-19.17,-60.37
253.33,66.83,-19.17,-64.02
254.29,64.31,-17.42,-61.91
255.24,64.89,-16.53,-62.75
256.19,68.36,-16.32,-66.38
257.14,81.68,-18.18,-79.64
258.10,80.07,-16.52,-78.35
259.05,79.64,-15.13,-78.19
260.00,79.20,-13.75,-78.00
260.95,79.19,-12.45,-78.20
261.90,79.19,-11.15,-78.40
262.86,79.19,-9.85,-78.57
263.81,79.10,-8.53,-78.64
264.76,79.10,-7.22,-78.77
265.71,78.74,-5.88,-78.52
266.67,77.94,-4.53,-77.81
267.62,77.86,-3.23,-77.79
268.57,77.42,-1.93,-77.39
269.52,76.87,-0.64,-76.87
270.48,77.21,0.64,-77.21
271.43,77.84,1.94,-77.82
272.38,76.89,3.19,-76.82
273.33,77.61,4.51,-77.47
274.29,77.49,5.79,-77.27
275.24,76.98,7.03,-76.65
276.19,77.04,8.31,-76.59
277.14,76.62,9.53,-76.02
278.10,76.43,10.76,-75.67
279.05,76.70,12.06,-75.75
280.00,56.08,9.74,-55.23
280.95,56.51,10.74,-55.48
281.90,76.96,15.88,-75.30
282.86,74.94,16.67,-73.06
283.81,74.05,17.68,-71.91
284.76,74.05,18.87,-71.61
285.71,73.86,20.01,-71.10
286.67,56.92,16.32,-54.52
287.62,57.36,17.36,-54.67
288.57,57.34,18.26,-54.36
289.52,73.68,24.62,-69.44
290.48,73.68,25.77,-69.02
291.43,73.68,26.92,-68.58
292.38,73.61,28.03,-68.07
293.33,73.15,28.97,-67.17
294.29,73.59,30.27,-67.08
295.24,73.13,31.18,-66.15
296.19,56.64,25.00,-50.83
297.14,73.05,33.33,-65.00
298.10,73.41,34.57,-64.76
299.05,56.08,27.23,-49.03
300.00,56.08,28.04,-48.57
300.95,73.41,37.75,-62.95
301.90,73.41,38.80,-62.32
302.86,73.42,39.84,-61.68
303.81,56.08,31.21,-46.60
304.76,55.67,31.74,-45.74
305.71,55.67,32.50,-45.20
306.67,56.08,33.49,-44.99
307.62,56.10,34.24,-44.44
308.57,55.66,34.70,-43.52
309.52,56.08,35.69,-43.26
310.48,56.08,36.41,-42.66
311.43,56.08,37.11,-42.05
312.38,73.78,49.73,-54.50
313.33,74.05,50.82,-53.86
314.29,74.04,51.69,-53.00
315.24,74.12,52.63,-52.19
316.19,74.56,53.81,-51.62
317.14,74.58,54.67,-50.73
318.10,74.66,55.57,-49.87
319.05,75.19,56.79,-49.28
320.00,74.94,57.40,-48.17
320.95,75.57,58.69,-47.60
321.90,75.63,59.52,-46.66
322.86,76.07,60.64,-45.93
323.81,76.09,61.41,-44.93
324.76,75.74,61.86,-43.70
325.71,75.74,62.58,-42.66
326.67,76.25,63.70,-41.90
327.62,76.28,64.42,-40.85
328.57,75.90,64.77,-39.58
329.52,76.35,65.80,-38.72
330.48,76.79,66.82,-37.84
331.43,76.43,67.12,-36.55
332.38,76.45,67.74,-35.44
333.33,77.43,69.20,-34.75
334.29,77.50,69.83,-33.63
335.24,77.94,70.78,-32.65
336.19,77.61,71.00,-31.33
337.14,89.33,82.32,-34.70
338.10,88.35,81.97,-32.96
339.05,88.33,82.49,-31.59
340.00,88.35,83.02,-30.22
340.95,88.79,83.93,-28.98
341.90,65.59,62.34,-20.37
342.86,64.74,61.86,-19.08
343.81,89.15,85.61,-24.86
344.76,64.19,61.94,-16.87
345.71,64.19,62.21,-15.84
346.67,89.15,86.75,-20.56
347.62,64.43,62.93,-13.81
348.57,64.89,63.60,-12.86
349.52,64.89,63.81,-11.80
350.48,63.49,62.62,-10.51
351.43,63.90,63.19,-9.52
352.38,63.34,62.78,-8.40
353.33,63.49,63.07,-7.37
354.29,63.07,62.76,-6.28
355.24,62.93,62.72,-5.22
356.19,62.93,62.79,-4.18
357.14,62.93,62.86,-3.14
358.10,63.21,63.17,-2.10
359.05,62.80,62.79,-1.04
360.00,63.48,63.48,0.00
