angolo,distanza,x,y
203.81,28.53,-26.10,-11.52
204.76,28.56,-25.93,-11.96
205.71,29.09,-26.21,-12.62
206.67,28.83,-25.77,-12.94
207.62,28.83,-25.55,-13.37
208.57,29.34,-25.77,-14.03
209.52,29.85,-25.98,-14.71
210.48,29.09,-25.07,-14.75
211.43,29.61,-25.27,-15.44
212.38,30.12,-25.44,-16.13
213.33,30.12,-25.17,-16.55
214.29,30.63,-25.31,-17.26
215.24,31.14,-25.44,-17.97
216.19,30.38,-24.52,-17.94
217.14,31.40,-25.03,-18.96
218.10,31.42,-24.72,-19.38
219.05,31.93,-24.79,-20.11
220.00,31.93,-24.46,-20.52
220.95,31.94,-24.13,-20.94
221.90,31.93,-23.76,-21.32
222.86,31.93,-23.40,-21.72
223.81,32.44,-23.41,-22.45
224.76,32.44,-23.03,-22.84
225.71,32.44,-22.65,-23.22
226.67,35.53,-24.38,-25.84
227.62,79.36,-53.49,-58.62
228.57,64.94,-42.97,-48.69
229.52,36.45,-23.66,-27.73
230.48,36.45,-23.20,-28.11
231.43,36.47,-22.74,-28.51
232.38,35.77,-21.83,-28.33
233.33,59.21,-35.36,-47.49
234.29,58.36,-34.07,-47.39
235.24,57.95,-33.04,-47.61
236.19,57.94,-32.24,-48.14
237.14,57.95,-31.44,-48.68
238.10,58.38,-30.85,-49.56
239.05,58.94,-30.31,-50.55
240.00,58.51,-29.26,-50.67
240.95,58.51,-28.41,-51.15
241.90,58.11,-27.36,-51.26
242.86,58.11,-26.51,-51.71
243.81,58.09,-25.64,-52.13
244.76,58.11,-24.78,-52.56
245.71,58.09,-23.89,-52.95
246.67,58.09,-23.01,-53.34
247.62,58.11,-22.12,-53.73
248.57,58.09,-21.22,-54.07
249.52,58.51,-20.47,-54.82
250.48,59.50,-19.88,-56.08
251.43,58.79,-18.72,-55.72
252.38,58.80,-17.80,-56.04
253.33,58.79,-16.86,-56.32
254.29,58.80,-15.93,-56.61
255.24,58.80,-14.98,-56.86
256.19,58.80,-14.04,-57.10
257.14,60.20,-13.40,-58.69
258.10,59.76,-12.33,-58.47
259.05,59.35,-11.28,-58.27
260.00,58.94,-10.23,-58.04
260.95,58.53,-9.20,-57.80
261.90,58.53,-8.24,-57.95
262.86,58.94,-7.33,-58.48
263.81,58.94,-6.36,-58.60
264.76,58.92,-5.38,-58.68
265.71,61.71,-4.61,-61.54
266.67,59.91,-3.48,-59.81
267.62,59.48,-2.47,-59.43
268.57,61.30,-1.53,-61.28
269.52,61.32,-0.51,-61.32
270.48,60.89,0.51,-60.89
271.43,60.47,1.51,-60.45
272.38,60.89,2.53,-60.84
273.33,60.47,3.52,-60.37
274.29,73.03,5.46,-72.83
275.24,60.60,5.53,-60.35
276.19,72.59,7.83,-72.17
277.14,72.95,9.07,-72.38
278.10,73.41,10.34,-72.67
279.05,74.10,11.65,-73.18
280.00,73.66,12.79,-72.54
280.95,73.22,13.91,-71.89
281.90,73.59,15.18,-72.01
282.86,73.59,16.38,-71.75
283.81,73.13,17.46,-71.02
284.76,73.13,18.63,-70.72
285.71,73.13,19.81,-70.40
286.67,73.13,20.98,-70.06
287.62,73.13,22.14,-69.70
288.57,73.13,23.29,-69.33
289.52,73.13,24.44,-68.93
290.48,73.13,25.58,-68.51
291.43,73.13,26.72,-68.08
292.38,73.13,27.85,-67.63
293.33,73.58,29.14,-67.56
294.29,74.39,30.60,-67.81
295.24,74.73,31.86,-67.60
296.19,74.73,32.98,-67.06
297.14,74.73,34.09,-66.50
298.10,74.71,35.19,-65.91
299.05,74.29,36.07,-64.95
300.00,74.29,37.14,-64.34
300.95,74.38,38.25,-63.78
301.90,74.73,39.50,-63.44
302.86,74.73,40.55,-62.78
303.81,74.73,41.58,-62.09
304.76,74.38,42.41,-61.10
305.71,74.38,43.42,-60.39
306.67,74.38,44.41,-59.66
307.62,74.38,45.40,-58.91
308.57,74.38,46.37,-58.15
309.52,74.73,47.56,-57.65
310.48,74.82,48.57,-56.91
311.43,74.82,49.51,-56.10
312.38,74.82,50.43,-55.27
313.33,74.82,51.34,-54.42
314.29,74.82,52.24,-53.56
315.24,74.83,53.14,-52.70
316.19,74.82,53.99,-51.79
317.14,74.82,54.84,-50.89
318.10,74.82,55.68,-49.97
319.05,74.46,56.24,-48.80
320.00,74.48,57.05,-47.87
320.95,74.46,57.83,-46.91
321.90,74.83,58.89,-46.17
322.86,74.83,59.65,-45.19
323.81,74.46,60.09,-43.97
324.76,74.44,60.80,-42.95
325.71,74.82,61.82,-42.15
326.67,74.83,62.52,-41.12
327.62,74.80,63.17,-40.06
328.57,74.73,63.77,-38.97
329.52,74.73,64.41,-37.90
330.48,74.73,65.03,-36.83
331.43,74.38,65.32,-35.57
332.38,74.29,65.82,-34.44
333.33,74.38,66.46,-33.38
334.29,74.38,67.01,-32.27
335.24,74.39,67.55,-31.16
336.19,74.73,68.37,-30.17
337.14,74.73,68.86,-29.03
338.10,74.73,69.34,-27.88
339.05,74.75,69.81,-26.73
340.00,74.38,69.89,-25.44
340.95,74.39,70.32,-24.28
341.90,74.39,70.71,-23.11
342.86,74.38,71.07,-21.92
343.81,74.73,71.77,-20.84
344.76,75.17,72.53,-19.76
345.71,75.26,72.93,-18.57
346.67,75.19,73.16,-17.34
347.62,74.80,73.06,-16.04
348.57,74.82,73.33,-14.82
349.52,74.38,73.14,-13.52
350.48,74.38,73.35,-12.31
351.43,74.82,73.98,-11.15
352.38,74.82,74.16,-9.92
353.33,74.46,73.96,-8.64
354.29,74.46,74.09,-7.41
355.24,74.46,74.20,-6.18
356.19,74.83,74.67,-4.97
357.14,74.82,74.72,-3.73
358.10,74.80,74.76,-2.49
359.05,74.83,74.82,-1.24
360.00,75.06,75.06,0.00
