angolo,distanza,x,y
113.14,23.31,-9.16,21.43
114.08,22.44,-9.16,20.49
115.01,23.32,-9.86,21.14
115.95,25.33,-11.08,22.78
116.88,22.73,-10.28,20.27
117.82,22.75,-10.61,20.12
118.75,22.75,-10.94,19.94
119.69,23.60,-11.69,20.50
120.62,23.03,-11.73,19.82
121.56,23.89,-12.50,20.35
122.49,22.17,-11.91,18.70
123.43,22.17,-12.21,18.50
124.36,22.17,-12.51,18.30
125.30,22.17,-12.81,18.09
126.23,22.17,-13.10,17.88
127.17,22.17,-13.39,17.66
128.10,22.15,-13.67,17.43
129.04,22.15,-13.95,17.21
129.97,22.15,-14.23,16.98
130.91,24.74,-16.20,18.69
131.84,22.73,-15.16,16.93
132.78,22.75,-15.45,16.70
133.71,23.31,-16.11,16.85
134.65,22.46,-15.78,15.98
135.58,22.46,-16.04,15.72
136.52,22.44,-16.28,15.44
137.45,22.46,-16.54,15.18
138.39,23.89,-17.86,15.86
139.32,25.62,-19.43,16.70
140.26,23.60,-18.14,15.09
141.19,23.60,-18.39,14.79
142.13,23.60,-18.63,14.48
143.06,24.17,-19.32,14.53
144.00,26.76,-21.65,15.73
144.94,27.61,-22.60,15.86
145.87,23.89,-19.77,13.40
146.81,25.60,-21.42,14.02
147.74,24.45,-20.67,13.05
148.68,27.06,-23.12,14.07
149.61,28.78,-24.83,14.56
150.55,25.02,-21.79,12.31
151.48,27.61,-24.26,13.18
152.42,37.98,-33.66,17.59
153.35,38.66,-34.55,17.34
154.29,36.60,-32.98,15.88
155.22,36.62,-33.25,15.35
156.16,37.06,-33.90,14.98
157.09,36.60,-33.71,14.25
158.03,37.76,-35.01,14.13
158.96,36.82,-34.37,13.22
159.90,36.14,-33.94,12.42
160.83,37.06,-35.01,12.17
161.77,36.60,-34.76,11.45
162.70,36.60,-34.95,10.88
163.64,35.92,-34.47,10.12
164.57,36.82,-35.50,9.80
165.51,37.52,-36.32,9.39
166.44,36.84,-35.81,8.64
167.38,37.28,-36.38,8.15
168.31,37.76,-36.97,7.65
169.25,37.74,-37.08,7.04
170.18,38.20,-37.64,6.51
171.12,38.44,-37.98,5.94
172.05,43.30,-42.88,5.99
172.99,42.50,-42.18,5.19
173.92,43.10,-42.85,4.56
174.86,44.08,-43.90,3.95
175.79,42.50,-42.39,3.12
176.73,47.28,-47.20,2.70
177.66,29.29,-29.27,1.19
178.60,28.76,-28.76,0.70
179.53,26.18,-26.18,0.21
180.47,29.55,-29.55,-0.24
181.40,29.55,-29.54,-0.72
182.34,29.04,-29.01,-1.18
183.27,25.31,-25.27,-1.45
184.21,24.75,-24.69,-1.82
185.14,25.04,-24.94,-2.24
186.08,27.05,-26.89,-2.86
187.01,23.60,-23.42,-2.88
187.95,23.90,-23.67,-3.31
188.88,23.89,-23.60,-3.69
189.82,23.03,-22.70,-3.93
190.75,23.89,-23.47,-4.46
191.69,23.60,-23.11,-4.78
192.62,24.46,-23.87,-5.35
193.56,23.90,-23.24,-5.60
194.49,23.03,-22.30,-5.76
195.43,25.02,-24.12,-6.66
196.36,23.32,-22.38,-6.57
197.30,26.18,-25.00,-7.78
198.23,24.46,-23.23,-7.65
199.17,23.70,-22.38,-7.78
200.10,23.32,-21.90,-8.02
201.04,26.76,-24.97,-9.61
201.97,24.75,-22.95,-9.26
202.91,24.46,-22.53,-9.52
203.84,24.46,-22.38,-9.89
204.78,27.61,-25.07,-11.57
205.71,25.33,-22.82,-10.99
206.65,25.04,-22.38,-11.23
207.58,25.89,-22.95,-11.99
208.52,29.78,-26.17,-14.22
209.45,49.71,-43.28,-24.44
210.39,74.05,-63.88,-37.46
211.32,74.49,-63.64,-38.73
212.26,74.94,-63.37,-40.00
213.19,74.22,-62.11,-40.64
214.13,64.67,-53.53,-36.28
215.06,76.28,-62.43,-43.82
216.00,94.28,-76.28,-55.42
216.94,94.37,-75.43,-56.71
217.87,69.50,-54.86,-42.66
218.81,67.32,-52.46,-42.19
219.74,65.50,-50.37,-41.88
220.68,63.68,-48.30,-41.51
221.61,65.08,-48.66,-43.21
222.55,105.64,-77.83,-71.43
223.48,106.23,-77.08,-73.10
224.42,66.21,-47.30,-46.34
225.35,63.29,-44.48,-45.03
226.29,63.83,-44.11,-46.14
227.22,63.83,-43.36,-46.85
228.16,64.67,-43.14,-48.18
229.09,64.24,-42.07,-48.55
230.03,64.67,-41.55,-49.56
230.96,65.09,-41.00,-50.56
231.90,49.16,-30.34,-38.69
232.83,64.24,-38.81,-51.19
233.77,64.24,-37.97,-51.82
234.70,63.82,-36.88,-52.09
235.64,46.89,-26.46,-38.70
236.57,55.86,-30.77,-46.62
237.51,65.64,-35.26,-55.36
238.44,64.79,-33.91,-55.21
239.38,45.88,-23.37,-39.48
240.31,45.88,-22.73,-39.86
241.25,45.87,-22.06,-40.21
242.18,46.27,-21.59,-40.93
243.12,46.67,-21.10,-41.62
244.05,44.90,-19.64,-40.37
244.99,44.88,-18.98,-40.67
245.92,44.88,-18.31,-40.98
246.86,45.29,-17.80,-41.64
247.79,44.28,-16.74,-41.00
248.73,44.28,-16.07,-41.27
249.66,44.69,-15.53,-41.91
250.60,45.08,-14.98,-42.52
251.53,45.47,-14.40,-43.13
252.47,44.08,-13.28,-42.03
253.40,44.49,-12.71,-42.64
254.34,44.88,-12.12,-43.21
255.27,45.29,-11.51,-43.80
256.21,43.89,-10.46,-42.63
257.14,44.28,-9.85,-43.17
258.08,44.68,-9.23,-43.71
259.01,45.08,-8.59,-44.26
259.95,44.08,-7.69,-43.40
260.88,44.10,-6.99,-43.54
261.82,44.10,-6.28,-43.65
262.75,44.49,-5.61,-44.13
263.69,44.88,-4.93,-44.61
264.62,43.10,-4.04,-42.91
265.56,43.10,-3.34,-42.97
266.49,43.49,-2.66,-43.40
267.43,43.50,-1.95,-43.46
268.36,43.50,-1.24,-43.49
269.30,43.50,-0.53,-43.50
270.23,43.50,0.18,-43.50
271.17,43.49,0.89,-43.48
272.10,43.89,1.61,-43.86
273.04,42.89,2.27,-42.83
273.97,42.48,2.94,-42.38
274.91,42.50,3.64,-42.34
275.84,42.50,4.33,-42.28
276.78,42.89,5.06,-42.59
277.71,42.50,5.70,-42.12
278.65,42.89,6.45,-42.40
279.58,42.89,7.14,-42.29
280.52,42.89,7.83,-42.17
281.45,42.52,8.44,-41.67
282.39,42.81,9.18,-41.81
283.32,42.89,9.89,-41.74
284.26,42.91,10.57,-41.59
285.19,42.89,11.24,-41.39
286.13,42.89,11.92,-41.20
287.06,42.89,12.59,-41.00
288.00,42.89,13.25,-40.79
288.94,42.89,13.92,-40.57
289.87,42.91,14.58,-40.35
290.81,42.50,15.10,-39.73
291.74,42.52,15.75,-39.49
292.68,42.50,16.38,-39.21
293.61,42.70,17.10,-39.13
294.55,42.50,17.66,-38.66
295.48,42.50,18.28,-38.37
296.42,42.91,19.09,-38.43
297.35,42.50,19.53,-37.75
298.29,42.50,20.14,-37.43
299.22,42.91,20.95,-37.45
300.16,42.89,21.55,-37.09
301.09,42.91,22.16,-36.74
302.03,42.89,22.75,-36.36
302.96,42.91,23.34,-36.00
303.90,42.91,23.93,-35.62
304.83,42.89,24.50,-35.21
305.77,42.89,25.07,-34.80
306.70,42.89,25.63,-34.39
307.64,42.89,26.19,-33.97
308.57,42.91,26.75,-33.55
309.51,42.89,27.29,-33.09
310.44,42.89,27.82,-32.64
311.38,42.89,28.35,-32.18
312.31,42.91,28.88,-31.73
313.25,42.89,29.39,-31.24
314.18,42.52,29.63,-30.49
315.12,42.91,30.40,-30.28
316.05,42.91,30.89,-29.78
316.99,42.89,31.36,-29.26
317.92,42.91,31.85,-28.75
318.86,42.89,32.30,-28.22
319.79,42.89,32.76,-27.69
320.73,42.91,33.22,-27.16
321.66,42.89,33.64,-26.61
322.60,42.91,34.09,-26.06
323.53,42.89,34.49,-25.49
324.47,42.91,34.92,-24.94
325.40,42.89,35.31,-24.35
326.34,42.91,35.71,-23.78
327.27,42.89,36.08,-23.19
328.21,42.91,36.47,-22.61
329.14,42.89,36.82,-22.00
330.08,42.89,37.17,-21.39
331.01,43.88,38.38,-21.26
331.95,43.89,38.74,-20.64
332.88,42.89,38.18,-19.55
333.82,42.91,38.51,-18.93
334.75,43.89,39.70,-18.72
335.69,42.89,39.09,-17.66
336.62,42.91,39.39,-17.02
337.56,43.89,40.57,-16.76
338.49,42.91,39.92,-15.73
339.43,43.89,41.10,-15.42
340.36,43.47,40.94,-14.61
341.30,42.91,40.64,-13.76
342.23,43.89,41.80,-13.39
343.17,43.89,42.01,-12.71
344.10,43.89,42.22,-12.02
345.04,43.89,42.41,-11.33
345.97,43.88,42.57,-10.63
346.91,43.89,42.75,-9.94
347.84,43.49,42.51,-9.16
348.78,43.89,43.05,-8.54
349.71,43.89,43.19,-7.84
350.65,43.89,43.31,-7.13
351.58,43.91,43.44,-6.43
352.52,43.49,43.12,-5.66
353.45,43.50,43.22,-4.96
354.39,43.89,43.68,-4.29
355.32,43.89,43.75,-3.58
356.26,43.88,43.78,-2.86
357.19,43.89,43.84,-2.15
358.13,43.28,43.26,-1.41
359.06,43.89,43.89,-0.72
360.00,43.38,43.38,-0.00
