angolo,distanza,x,y
307.09,30.63,18.47,-24.44
308.03,29.87,18.40,-23.53
308.98,30.36,19.10,-23.60
309.92,30.36,19.48,-23.29
310.87,30.89,20.21,-23.36
311.81,31.42,20.94,-23.42
312.76,30.63,20.80,-22.49
313.70,31.14,21.52,-22.52
314.65,31.16,21.90,-22.17
315.59,31.65,22.61,-22.15
316.54,32.18,23.36,-22.14
317.48,32.69,24.09,-22.09
318.43,32.71,24.47,-21.70
319.37,33.22,25.21,-21.63
320.31,33.22,25.56,-21.21
321.26,36.23,28.26,-22.67
322.20,32.45,25.64,-19.89
323.15,32.45,25.97,-19.46
324.09,36.23,29.34,-21.25
325.04,36.67,30.05,-21.01
325.98,33.74,27.97,-18.88
326.93,33.73,28.26,-18.40
327.87,40.78,34.54,-21.69
328.82,39.66,33.93,-20.53
329.76,40.10,34.65,-20.19
330.71,40.56,35.38,-19.84
331.65,40.54,35.68,-19.25
332.60,40.10,35.60,-18.46
333.54,40.10,35.90,-17.87
334.49,40.56,36.61,-17.47
335.43,41.94,38.14,-17.44
336.38,40.34,36.96,-16.16
337.32,40.80,37.65,-15.73
338.27,41.72,38.75,-15.45
339.21,40.19,37.57,-14.26
340.16,41.02,38.59,-13.92
341.10,41.48,39.24,-13.43
342.05,41.94,39.90,-12.93
342.99,41.60,39.78,-12.17
343.94,41.92,40.29,-11.60
344.88,43.78,42.26,-11.42
345.83,42.98,41.67,-10.52
346.77,43.01,41.87,-9.84
347.72,42.98,41.99,-9.14
348.66,43.38,42.54,-8.53
349.61,42.98,42.27,-7.75
350.55,42.58,42.01,-6.99
351.50,42.58,42.12,-6.30
352.44,49.45,49.02,-6.51
353.39,44.37,44.07,-5.11
354.33,72.79,72.44,-7.19
355.28,73.22,72.97,-6.03
356.22,72.96,72.81,-4.81
357.17,73.03,72.94,-3.61
358.11,73.05,73.01,-2.41
359.06,73.13,73.12,-1.21
360.00,73.58,73.58,0.00
