angolo,distanza,x,y
82.86,119.19,14.82,118.26
83.81,119.20,12.85,118.51
84.76,119.20,10.88,118.71
85.71,119.19,8.91,118.85
86.67,119.19,6.93,118.99
87.62,119.27,4.95,119.17
88.57,119.20,2.97,119.17
89.52,119.19,0.99,119.18
90.48,119.19,-0.99,119.18
91.43,119.19,-2.97,119.15
92.38,119.17,-4.95,119.07
93.33,119.10,-6.93,118.90
94.29,119.17,-8.91,118.84
95.24,119.19,-10.88,118.69
96.19,119.19,-12.85,118.49
97.14,119.19,-14.82,118.26
98.10,119.17,-16.78,117.98
99.05,119.19,-18.74,117.70
100.00,119.20,-20.70,117.39
100.95,119.27,-22.66,117.10
101.90,117.79,-24.30,115.26
102.86,119.46,-26.58,116.46
103.81,119.19,-28.45,115.74
104.76,119.65,-30.49,115.70
105.71,119.93,-32.48,115.45
106.67,120.43,-34.54,115.37
107.62,120.87,-36.59,115.20
108.57,120.79,-38.47,114.50
109.52,121.43,-40.58,114.45
110.48,60.62,-21.21,56.79
111.43,84.07,-30.71,78.25
112.38,77.76,-29.61,71.90
113.33,84.08,-33.30,77.21
114.29,65.52,-26.95,59.72
115.24,65.52,-27.94,59.26
116.19,65.09,-28.73,58.41
117.14,60.62,-27.66,53.95
118.10,59.79,-28.16,52.74
119.05,59.77,-29.02,52.25
120.00,63.68,-31.84,55.15
120.95,63.63,-32.73,54.57
121.90,59.92,-31.67,50.87
122.86,60.49,-32.82,50.81
123.81,58.80,-32.72,48.86
124.76,57.97,-33.05,47.62
125.71,58.09,-33.91,47.16
126.67,58.24,-34.78,46.72
127.62,57.10,-34.86,45.23
128.57,58.51,-36.48,45.75
129.52,59.50,-37.87,45.90
130.48,59.50,-38.62,45.26
131.43,59.50,-39.37,44.61
132.38,59.50,-40.11,43.95
133.33,59.50,-40.83,43.28
134.29,59.09,-41.26,42.30
135.24,59.08,-41.95,41.60
136.19,59.65,-43.05,41.30
137.14,58.79,-43.09,39.98
138.10,58.80,-43.76,39.27
139.05,59.65,-45.05,39.10
140.00,59.67,-45.71,38.36
140.95,62.99,-48.92,39.68
141.90,63.82,-50.22,39.37
142.86,67.34,-53.68,40.66
143.81,71.82,-57.97,42.41
144.76,65.52,-53.51,37.80
145.71,71.64,-59.19,40.36
146.67,71.11,-59.41,39.08
147.62,70.99,-59.95,38.02
148.57,70.92,-60.52,36.98
149.52,70.82,-61.04,35.92
150.48,70.82,-61.63,34.90
151.43,70.82,-62.20,33.87
152.38,70.74,-62.68,32.79
153.33,70.74,-63.21,31.75
154.29,70.67,-63.67,30.66
155.24,70.67,-64.17,29.60
156.19,70.65,-64.64,28.52
157.14,70.65,-65.10,27.44
158.10,70.67,-65.57,26.36
159.05,70.65,-65.98,25.26
160.00,70.48,-66.23,24.11
160.95,70.46,-66.61,23.00
161.90,70.48,-67.00,21.89
162.86,70.64,-67.50,20.82
163.81,70.40,-67.61,19.63
164.76,70.40,-67.92,18.50
165.71,70.48,-68.30,17.39
166.67,70.48,-68.58,16.25
167.62,70.57,-68.93,15.13
168.57,70.64,-69.23,14.00
169.52,70.55,-69.37,12.83
170.48,70.65,-69.68,11.69
171.43,70.65,-69.86,10.53
172.38,70.75,-70.13,9.38
173.33,70.74,-70.26,8.21
174.29,70.74,-70.39,7.04
175.24,70.64,-70.39,5.86
176.19,70.82,-70.67,4.71
177.14,70.21,-70.12,3.50
178.10,70.55,-70.51,2.34
179.05,70.55,-70.54,1.17
180.00,70.55,-70.55,-0.00
180.95,70.99,-70.98,-1.18
181.90,71.18,-71.14,-2.37
182.86,71.37,-71.28,-3.56
183.81,71.18,-71.02,-4.73
184.76,71.47,-71.22,-5.93
185.71,72.17,-71.81,-7.19
186.67,72.52,-72.03,-8.42
187.62,72.61,-71.97,-9.63
188.57,72.25,-71.44,-10.77
189.52,72.25,-71.25,-11.95
190.48,72.25,-71.05,-13.14
191.43,72.78,-71.33,-14.42
192.38,73.05,-71.35,-15.66
193.33,73.66,-71.68,-16.99
194.29,44.98,-43.59,-11.10
195.24,44.18,-42.63,-11.61
196.19,43.79,-42.06,-12.21
197.14,44.18,-42.22,-13.02
198.10,42.40,-40.30,-13.17
199.05,42.38,-40.06,-13.83
200.00,42.40,-39.84,-14.50
200.95,42.38,-39.58,-15.16
201.90,42.40,-39.34,-15.82
202.86,42.38,-39.05,-16.46
203.81,42.45,-38.84,-17.14
204.76,42.40,-38.50,-17.76
205.71,42.40,-38.20,-18.40
206.67,42.40,-37.89,-19.03
207.62,42.40,-37.57,-19.66
208.57,42.40,-37.23,-20.28
209.52,42.38,-36.88,-20.88
210.48,42.40,-36.54,-21.50
211.43,40.32,-34.41,-21.03
212.38,40.34,-34.07,-21.60
213.33,43.38,-36.25,-23.84
214.29,31.16,-25.75,-17.55
215.24,35.77,-29.21,-20.64
216.19,37.83,-30.53,-22.33
217.14,37.83,-30.15,-22.84
218.10,30.91,-24.32,-19.07
219.05,30.89,-23.99,-19.46
220.00,31.67,-24.26,-20.36
220.95,30.38,-22.94,-19.91
221.90,31.14,-23.18,-20.80
222.86,29.85,-21.88,-20.30
223.81,29.36,-21.19,-20.32
224.76,30.12,-21.39,-21.21
225.71,29.61,-20.68,-21.20
226.67,29.09,-19.96,-21.16
227.62,29.09,-19.61,-21.49
228.57,29.09,-19.25,-21.81
229.52,29.09,-18.88,-22.13
230.48,28.54,-18.16,-22.02
231.43,28.54,-17.80,-22.32
232.38,28.54,-17.42,-22.61
233.33,28.56,-17.05,-22.91
234.29,28.54,-16.66,-23.18
235.24,28.54,-16.27,-23.45
236.19,28.54,-15.88,-23.72
237.14,28.51,-15.47,-23.95
238.10,27.68,-14.63,-23.49
239.05,28.54,-14.68,-24.48
240.00,28.54,-14.27,-24.72
240.95,28.54,-13.86,-24.95
241.90,28.54,-13.44,-25.18
242.86,28.54,-13.02,-25.40
243.81,28.83,-12.73,-25.87
244.76,27.97,-11.92,-25.30
245.71,27.97,-11.50,-25.49
246.67,27.97,-11.08,-25.68
247.62,27.97,-10.65,-25.86
248.57,27.97,-10.22,-26.03
249.52,27.97,-9.78,-26.20
250.48,27.97,-9.35,-26.36
251.43,27.97,-8.91,-26.51
252.38,27.98,-8.47,-26.67
253.33,27.80,-7.97,-26.63
254.29,27.97,-7.57,-26.92
255.24,27.97,-7.13,-27.04
256.19,27.97,-6.68,-27.16
257.14,27.98,-6.23,-27.28
258.10,28.83,-5.95,-28.21
259.05,27.68,-5.26,-27.17
260.00,27.68,-4.81,-27.26
260.95,29.09,-4.57,-28.73
261.90,27.40,-3.86,-27.13
262.86,27.97,-3.48,-27.75
263.81,28.83,-3.11,-28.66
264.76,27.68,-2.53,-27.56
265.71,27.69,-2.07,-27.62
266.67,28.24,-1.64,-28.19
267.62,28.25,-1.17,-28.23
268.57,28.25,-0.70,-28.25
269.52,28.25,-0.23,-28.25
270.48,27.97,0.23,-27.96
271.43,28.54,0.71,-28.53
272.38,28.54,1.19,-28.52
273.33,28.25,1.64,-28.21
274.29,28.25,2.11,-28.17
275.24,28.25,2.58,-28.14
276.19,29.60,3.19,-29.42
277.14,28.82,3.58,-28.59
278.10,29.34,4.13,-29.05
279.05,28.54,4.49,-28.19
280.00,29.09,5.05,-28.65
280.95,28.97,5.50,-28.44
281.90,29.34,6.05,-28.71
282.86,29.85,6.64,-29.10
283.81,29.61,7.07,-28.76
284.76,30.89,7.87,-29.87
285.71,30.72,8.32,-29.57
286.67,29.85,8.56,-28.60
287.62,30.91,9.35,-29.46
288.57,31.40,10.00,-29.76
289.52,31.42,10.50,-29.61
290.48,31.93,11.17,-29.91
291.43,31.14,11.38,-28.99
292.38,32.45,12.36,-30.01
293.33,46.17,18.29,-42.40
294.29,67.88,27.92,-61.87
295.24,43.78,18.66,-39.60
296.19,44.57,19.67,-40.00
297.14,58.80,26.83,-52.33
298.10,43.98,20.71,-38.80
299.05,56.00,27.19,-48.95
300.00,56.69,28.35,-49.10
300.95,59.55,30.63,-51.07
301.90,59.09,31.23,-50.16
302.86,49.11,26.65,-41.26
303.81,47.77,26.58,-39.69
304.76,46.38,26.44,-38.10
305.71,47.17,27.54,-38.30
306.67,47.57,28.40,-38.15
307.62,45.37,27.70,-35.94
308.57,55.71,34.73,-43.56
309.52,56.00,35.64,-43.19
310.48,55.22,35.84,-42.00
311.43,54.37,35.97,-40.76
312.38,54.37,36.65,-40.16
313.33,53.53,36.74,-38.94
314.29,53.82,37.58,-38.53
315.24,54.20,38.48,-38.16
316.19,53.70,38.75,-37.18
317.14,54.03,39.60,-36.75
318.10,54.03,40.21,-36.08
319.05,54.03,40.80,-35.41
320.00,54.37,41.65,-34.95
320.95,53.86,41.83,-33.93
321.90,53.36,42.00,-32.92
322.86,56.98,45.42,-34.41
323.81,52.17,42.11,-30.81
324.76,53.02,43.31,-30.59
325.71,53.35,44.08,-30.05
326.67,52.34,43.73,-28.76
327.62,52.34,44.20,-28.03
328.57,52.68,44.95,-27.47
329.52,52.16,44.95,-26.45
330.48,51.32,44.66,-25.29
331.43,51.83,45.52,-24.79
332.38,51.83,45.93,-24.03
333.33,52.17,46.62,-23.42
334.29,51.66,46.55,-22.42
335.24,52.00,47.22,-21.78
336.19,51.34,46.97,-20.73
337.14,51.83,47.76,-20.13
338.10,52.02,48.26,-19.41
339.05,51.32,47.93,-18.35
340.00,51.32,48.23,-17.55
340.95,51.32,48.51,-16.75
341.90,51.66,49.11,-16.05
342.86,51.65,49.35,-15.22
343.81,51.66,49.61,-14.41
344.76,51.66,49.85,-13.58
345.71,51.66,50.07,-12.75
346.67,51.66,50.27,-11.91
347.62,51.66,50.46,-11.08
348.57,51.66,50.64,-10.24
349.52,51.66,50.80,-9.39
350.48,51.65,50.93,-8.55
351.43,51.66,51.09,-7.70
352.38,51.66,51.21,-6.85
353.33,51.68,51.33,-6.00
354.29,51.66,51.41,-5.14
355.24,51.66,51.48,-4.29
356.19,51.58,51.46,-3.43
357.14,51.66,51.60,-2.58
358.10,51.15,51.12,-1.70
359.05,51.15,51.15,-0.85
360.00,51.15,51.15,0.00
