angolo,distanza,x,y
94.29,119.70,-8.94,119.36
95.24,120.16,-10.97,119.65
96.19,121.11,-13.06,120.40
97.14,121.02,-15.05,120.08
98.10,119.71,-16.86,118.52
99.05,119.27,-18.76,117.79
100.00,119.71,-20.79,117.90
100.95,120.56,-22.91,118.37
101.90,121.58,-25.08,118.97
102.86,121.50,-27.04,118.45
103.81,71.08,-16.97,69.02
104.76,71.54,-18.23,69.17
105.71,72.33,-19.59,69.63
106.67,71.09,-20.39,68.11
107.62,119.88,-36.29,114.26
108.57,55.86,-17.79,52.95
109.52,55.86,-18.67,52.65
110.48,55.86,-19.54,52.33
111.43,55.88,-20.41,52.02
112.38,52.50,-19.99,48.54
113.33,52.50,-20.79,48.20
114.29,51.14,-21.03,46.61
115.24,52.00,-22.17,47.04
116.19,50.64,-22.35,45.44
117.14,50.64,-23.10,45.07
118.10,49.79,-23.45,43.93
119.05,47.60,-23.11,41.61
120.00,43.98,-21.99,38.09
120.95,44.00,-22.63,37.73
121.90,46.15,-24.39,39.18
122.86,49.13,-26.66,41.27
123.81,49.11,-27.33,40.81
124.76,49.11,-28.00,40.35
125.71,49.47,-28.88,40.17
126.67,49.10,-29.32,39.38
127.62,49.11,-29.98,38.90
128.57,49.11,-30.62,38.40
129.52,43.59,-27.74,33.62
130.48,46.17,-29.97,35.12
131.43,44.39,-29.37,33.28
132.38,44.78,-30.18,33.08
133.33,42.98,-29.49,31.26
134.29,42.99,-30.02,30.78
135.24,42.98,-30.51,30.26
136.19,43.38,-31.31,30.03
137.14,43.78,-32.09,29.77
138.10,45.17,-33.62,30.17
139.05,45.17,-34.11,29.61
140.00,45.17,-34.60,29.03
140.95,44.78,-34.78,28.21
141.90,55.56,-43.72,34.28
142.86,54.88,-43.74,33.13
143.81,54.20,-43.74,32.00
144.76,54.03,-44.13,31.17
145.71,54.03,-44.64,30.43
146.67,54.03,-45.14,29.69
147.62,53.52,-45.19,28.66
148.57,53.35,-45.52,27.82
149.52,53.18,-45.83,26.97
150.48,53.02,-46.14,26.13
151.43,52.51,-46.12,25.11
152.38,52.84,-46.82,24.49
153.33,52.33,-46.76,23.48
154.29,52.17,-47.01,22.64
155.24,51.99,-47.21,21.77
156.19,52.33,-47.87,21.12
157.14,51.32,-47.29,19.94
158.10,51.66,-47.93,19.27
159.05,51.15,-47.77,18.29
160.00,51.49,-48.39,17.61
160.95,50.98,-48.19,16.64
161.90,50.97,-48.45,15.83
162.86,50.98,-48.72,15.03
163.81,50.98,-48.96,14.22
164.76,50.98,-49.19,13.40
165.71,51.48,-49.88,12.70
166.67,51.49,-50.11,11.88
167.62,51.48,-50.28,11.04
168.57,51.48,-50.46,10.20
169.52,51.48,-50.62,9.36
170.48,51.49,-50.78,8.52
171.43,50.98,-50.41,7.60
172.38,50.98,-50.53,6.76
173.33,50.98,-50.64,5.92
174.29,50.98,-50.73,5.08
175.24,52.38,-52.20,4.35
176.19,50.97,-50.85,3.39
177.14,50.97,-50.90,2.54
178.10,50.98,-50.95,1.69
179.05,50.98,-50.98,0.85
180.00,51.49,-51.49,-0.00
180.95,51.14,-51.13,-0.85
181.90,51.15,-51.12,-1.70
182.86,51.66,-51.60,-2.58
183.81,51.32,-51.21,-3.41
184.76,51.82,-51.64,-4.30
185.71,51.82,-51.56,-5.16
186.67,51.99,-51.63,-6.04
187.62,52.00,-51.54,-6.89
188.57,52.50,-51.91,-7.82
189.52,52.51,-51.79,-8.69
190.48,52.17,-51.30,-9.49
191.43,52.16,-51.12,-10.33
192.38,52.33,-51.11,-11.22
193.33,52.33,-50.92,-12.07
194.29,52.82,-51.19,-13.03
195.24,52.50,-50.65,-13.80
196.19,53.19,-51.08,-14.83
197.14,54.35,-51.93,-16.02
198.10,53.18,-50.55,-16.52
199.05,53.18,-50.26,-17.35
200.00,54.18,-50.91,-18.53
200.95,54.54,-50.93,-19.50
201.90,54.20,-50.28,-20.22
202.86,55.22,-50.88,-21.45
203.81,38.51,-35.23,-15.54
204.76,38.05,-34.55,-15.94
205.71,38.05,-34.28,-16.51
206.67,35.97,-32.15,-16.14
207.62,38.51,-34.12,-17.85
208.57,38.51,-33.82,-18.42
209.52,37.59,-32.71,-18.52
210.48,37.13,-32.00,-18.83
211.43,35.53,-30.32,-18.53
212.38,36.67,-30.97,-19.64
213.33,37.13,-31.02,-20.40
214.29,36.69,-30.31,-20.67
215.24,36.67,-29.95,-21.16
216.19,36.67,-29.59,-21.65
217.14,36.21,-28.86,-21.86
218.10,31.93,-25.13,-19.70
219.05,30.38,-23.59,-19.14
220.00,30.63,-23.47,-19.69
220.95,30.65,-23.15,-20.09
221.90,30.12,-22.42,-20.12
222.86,29.85,-21.88,-20.30
223.81,29.09,-20.99,-20.14
224.76,28.83,-20.47,-20.30
225.71,28.82,-20.12,-20.63
226.67,28.83,-19.79,-20.97
227.62,29.60,-19.95,-21.86
228.57,29.60,-19.58,-22.19
229.52,29.58,-19.20,-22.50
230.48,28.25,-17.98,-21.79
231.43,29.00,-18.08,-22.67
232.38,27.10,-16.54,-21.46
233.33,27.39,-16.35,-21.97
234.29,27.40,-16.00,-22.25
235.24,27.66,-15.77,-22.72
236.19,26.81,-14.92,-22.28
237.14,28.25,-15.33,-23.73
238.10,27.37,-14.47,-23.24
239.05,27.10,-13.94,-23.24
240.00,27.11,-13.56,-23.48
240.95,27.10,-13.16,-23.69
241.90,27.10,-12.76,-23.90
242.86,27.10,-12.36,-24.11
243.81,27.11,-11.97,-24.33
244.76,27.10,-11.55,-24.51
245.71,27.10,-11.15,-24.70
246.67,27.68,-10.96,-25.41
247.62,27.68,-10.54,-25.59
248.57,27.68,-10.11,-25.76
249.52,27.39,-9.58,-25.66
250.48,27.68,-9.25,-26.08
251.43,26.81,-8.54,-25.41
252.38,27.39,-8.29,-26.10
253.33,27.39,-7.85,-26.24
254.29,27.97,-7.57,-26.92
255.24,28.54,-7.27,-27.60
256.19,27.68,-6.61,-26.88
257.14,27.68,-6.16,-26.98
258.10,28.53,-5.88,-27.91
259.05,27.97,-5.31,-27.46
260.00,27.39,-4.76,-26.97
260.95,28.41,-4.47,-28.05
261.90,28.25,-3.98,-27.97
262.86,27.68,-3.44,-27.46
263.81,27.69,-2.99,-27.53
264.76,27.68,-2.53,-27.56
265.71,27.39,-2.05,-27.31
266.67,27.97,-1.63,-27.92
267.62,28.82,-1.20,-28.79
268.57,28.54,-0.71,-28.53
269.52,28.54,-0.24,-28.54
270.48,29.34,0.24,-29.34
271.43,27.97,0.70,-27.96
272.38,28.25,1.17,-28.23
273.33,28.25,1.64,-28.21
274.29,29.60,2.21,-29.51
275.24,29.34,2.68,-29.22
276.19,29.09,3.14,-28.92
277.14,30.89,3.84,-30.65
278.10,29.85,4.20,-29.55
279.05,30.38,4.78,-30.00
280.00,30.36,5.27,-29.90
280.95,30.36,5.77,-29.81
281.90,31.40,6.48,-30.72
282.86,31.14,6.93,-30.36
283.81,30.89,7.37,-30.00
284.76,31.93,8.13,-30.87
285.71,56.29,15.24,-54.18
286.67,55.86,16.02,-53.52
287.62,55.85,16.90,-53.23
288.57,56.13,17.88,-53.21
289.52,56.13,18.76,-52.91
290.48,56.13,19.64,-52.59
291.43,56.27,20.56,-52.38
292.38,55.86,21.27,-51.65
293.33,55.85,22.12,-51.28
294.29,56.01,23.04,-51.06
295.24,56.41,24.05,-51.02
296.19,56.41,24.90,-50.61
297.14,56.41,25.73,-50.19
298.10,56.29,26.51,-49.65
299.05,56.54,27.45,-49.43
300.00,56.22,28.11,-48.69
300.95,56.42,29.02,-48.39
301.90,55.86,29.52,-47.42
302.86,55.86,30.31,-46.93
303.81,55.86,31.08,-46.42
304.76,56.27,32.08,-46.23
305.71,56.41,32.93,-45.80
306.67,55.11,32.91,-44.21
307.62,56.42,34.44,-44.69
308.57,56.00,34.91,-43.78
309.52,56.00,35.64,-43.19
310.48,56.98,36.99,-43.35
311.43,56.98,37.71,-42.73
312.38,56.97,38.40,-42.08
313.33,56.98,39.10,-41.45
314.29,56.98,39.79,-40.79
315.24,57.38,40.74,-40.40
316.19,57.10,41.21,-39.53
317.14,56.68,41.55,-38.55
318.10,57.12,42.51,-38.15
319.05,57.39,43.35,-37.62
320.00,57.39,43.96,-36.89
320.95,58.22,45.22,-36.68
321.90,57.95,45.61,-35.76
322.86,57.53,45.86,-34.74
323.81,57.53,46.43,-33.97
324.76,57.94,47.32,-33.43
325.71,57.53,47.53,-32.41
326.67,58.50,48.87,-32.14
327.62,57.26,48.35,-30.66
328.57,58.22,49.68,-30.36
329.52,59.23,51.05,-30.04
330.48,70.46,61.32,-34.72
331.43,69.92,61.41,-33.44
332.38,70.74,62.68,-32.79
333.33,69.00,61.66,-30.97
334.29,70.55,63.56,-30.61
335.24,70.53,64.05,-29.54
336.19,70.02,64.06,-28.27
337.14,70.36,64.84,-27.33
338.10,69.92,64.87,-26.09
339.05,69.92,65.30,-25.00
340.00,69.94,65.72,-23.92
340.95,69.92,66.09,-22.82
341.90,70.38,66.90,-21.86
342.86,70.36,67.24,-20.74
343.81,70.81,68.00,-19.74
344.76,71.26,68.76,-18.73
345.71,70.89,68.70,-17.49
346.67,70.91,69.00,-16.35
347.62,71.37,69.71,-15.30
348.57,73.64,72.18,-14.59
349.52,71.88,70.68,-13.07
350.48,70.99,70.01,-11.75
351.43,70.99,70.20,-10.58
352.38,71.01,70.38,-9.41
353.33,70.99,70.51,-8.24
354.29,70.99,70.64,-7.07
355.24,70.99,70.75,-5.89
356.19,70.99,70.84,-4.72
357.14,70.99,70.90,-3.54
358.10,71.01,70.97,-2.36
359.05,70.64,70.63,-1.17
360.00,70.64,70.64,0.00
