angolo,distanza,x,y
274.06,80.77,5.72,-80.56
275.01,80.85,7.07,-80.54
275.97,81.29,8.45,-80.85
276.92,81.74,9.85,-81.14
277.88,81.29,11.14,-80.53
278.83,86.79,13.33,-85.76
279.79,81.31,13.82,-80.13
280.74,83.23,15.51,-81.77
281.70,80.95,16.41,-79.27
282.65,80.83,17.71,-78.87
283.61,81.14,19.09,-78.86
284.56,80.60,20.26,-78.01
285.52,80.41,21.51,-77.48
286.47,79.80,22.63,-76.52
287.43,55.96,16.76,-53.40
288.38,53.69,16.93,-50.95
289.34,51.83,17.16,-48.91
290.29,51.32,17.80,-48.14
291.25,51.65,18.72,-48.14
292.20,51.14,19.32,-47.34
293.16,50.63,19.91,-46.55
294.11,50.98,20.83,-46.53
295.07,50.47,21.38,-45.72
296.02,50.80,22.28,-45.65
296.98,50.30,22.82,-44.83
297.93,50.66,23.73,-44.76
298.89,50.63,24.46,-44.33
299.84,50.63,25.19,-43.91
300.80,50.98,26.10,-43.79
301.75,50.98,26.83,-43.35
302.71,50.47,27.27,-42.47
303.66,50.81,28.16,-42.29
304.62,50.80,28.86,-41.80
305.57,50.80,29.55,-41.32
306.53,50.81,30.24,-40.83
307.48,50.30,30.61,-39.92
308.44,50.80,31.58,-39.79
309.39,50.30,31.92,-38.88
310.34,50.30,32.57,-38.34
311.30,50.30,33.20,-37.79
312.25,50.30,33.83,-37.23
313.21,50.30,34.44,-36.66
314.16,50.30,35.05,-36.08
315.12,50.30,35.64,-35.50
316.07,50.30,36.23,-34.90
317.03,50.30,36.81,-34.29
317.98,50.80,37.74,-34.00
318.94,50.32,37.94,-33.05
319.89,50.81,38.86,-32.73
320.85,50.30,39.01,-31.76
321.80,50.30,39.53,-31.11
322.76,50.81,40.45,-30.75
323.71,50.30,40.55,-29.77
324.67,50.30,41.04,-29.09
325.62,50.80,41.92,-28.68
326.58,50.80,42.40,-27.98
327.53,50.32,42.46,-27.01
328.49,50.80,43.31,-26.55
329.44,50.30,43.32,-25.57
330.40,50.12,43.57,-24.76
331.35,50.30,44.15,-24.12
332.31,50.30,44.54,-23.38
333.26,50.81,45.38,-22.86
334.22,50.30,45.30,-21.88
335.17,50.30,45.65,-21.12
336.13,50.30,46.00,-20.36
337.08,50.81,46.80,-19.79
338.04,50.80,47.11,-19.00
338.99,50.81,47.44,-18.22
339.95,50.80,47.72,-17.42
340.90,50.80,48.00,-16.62
341.86,50.80,48.27,-15.82
342.81,50.32,48.07,-14.87
343.77,50.30,48.30,-14.06
344.72,50.30,48.53,-13.26
345.68,50.30,48.74,-12.44
346.63,50.30,48.94,-11.63
347.59,50.81,49.63,-10.92
348.54,50.30,49.30,-9.99
349.50,50.30,49.46,-9.17
350.45,50.30,49.61,-8.34
351.41,50.80,50.23,-7.59
352.36,50.81,50.36,-6.75
353.32,50.80,50.45,-5.91
354.27,50.30,50.05,-5.02
355.23,50.30,50.13,-4.19
356.18,50.30,50.19,-3.35
357.14,50.30,50.24,-2.51
358.09,50.29,50.26,-1.68
359.05,50.30,50.30,-0.84
360.00,50.30,50.30,0.00
