angolo,distanza,x,y
131.34,40.12,-26.50,30.12
132.28,41.48,-27.91,30.69
133.23,41.96,-28.74,30.57
134.17,41.50,-28.92,29.76
135.12,35.78,-25.36,25.25
136.06,40.34,-29.05,27.99
137.01,39.88,-29.17,27.20
137.95,45.99,-34.15,30.80
138.90,41.70,-31.42,27.41
139.84,37.83,-28.91,24.39
140.79,38.74,-30.02,24.49
141.73,43.59,-34.22,27.00
142.68,42.81,-34.04,25.95
143.62,39.88,-32.11,23.65
144.57,37.59,-30.63,21.79
145.51,38.74,-31.93,21.94
146.46,41.74,-34.78,23.06
147.40,42.18,-35.53,22.72
148.35,42.79,-36.42,22.45
149.29,45.00,-38.69,22.98
150.24,46.78,-40.61,23.22
151.18,46.78,-40.99,22.55
152.13,46.77,-41.34,21.86
153.07,47.17,-42.06,21.36
154.02,46.78,-42.05,20.50
154.96,46.78,-42.39,19.80
155.91,47.16,-43.05,19.25
156.85,47.17,-43.38,18.55
157.80,47.17,-43.68,17.83
158.74,47.17,-43.96,17.11
159.69,47.17,-44.24,16.38
160.63,47.17,-44.50,15.65
161.57,47.57,-45.13,15.03
162.52,47.57,-45.37,14.29
163.46,47.57,-45.60,13.54
164.41,47.17,-45.44,12.68
165.35,47.17,-45.64,11.93
166.30,47.19,-45.85,11.18
167.24,47.17,-46.01,10.42
168.19,47.16,-46.16,9.65
169.13,47.17,-46.33,8.89
170.08,47.17,-46.47,8.13
171.02,46.78,-46.21,7.30
171.97,46.78,-46.33,6.54
172.91,46.78,-46.43,5.77
173.86,46.77,-46.50,5.00
174.80,46.77,-46.57,4.24
175.75,46.77,-46.64,3.47
176.69,46.77,-46.69,2.70
177.64,46.77,-46.73,1.93
178.58,46.77,-46.75,1.16
179.53,46.78,-46.78,0.39
180.47,46.77,-46.77,-0.39
181.42,47.17,-47.16,-1.17
182.36,47.17,-47.13,-1.94
183.31,47.17,-47.10,-2.72
184.25,47.17,-47.05,-3.50
185.20,47.17,-46.98,-4.27
186.14,47.19,-46.92,-5.05
187.09,47.17,-46.81,-5.82
188.03,46.19,-45.74,-6.45
188.98,43.98,-43.44,-6.86
189.92,33.49,-32.99,-5.77
190.87,25.09,-24.64,-4.73
191.81,103.29,-101.11,-21.14
192.76,19.36,-18.89,-4.28
193.70,19.04,-18.50,-4.51
194.65,19.24,-18.62,-4.87
195.59,19.36,-18.65,-5.20
196.54,19.36,-18.56,-5.51
197.48,21.59,-20.59,-6.49
198.43,21.59,-20.48,-6.82
199.37,21.59,-20.37,-7.16
200.31,20.32,-19.05,-7.05
201.26,20.32,-18.93,-7.37
202.20,20.32,-18.81,-7.68
203.15,19.36,-17.80,-7.61
204.09,20.32,-18.55,-8.29
205.04,20.32,-18.41,-8.60
205.98,20.32,-18.26,-8.90
206.93,19.36,-17.26,-8.77
207.87,19.35,-17.10,-9.04
208.82,19.67,-17.23,-9.48
209.76,20.32,-17.64,-10.08
210.71,19.04,-16.37,-9.72
211.65,19.99,-17.02,-10.49
212.60,20.62,-17.37,-11.11
213.54,19.99,-16.66,-11.05
214.49,18.41,-15.18,-10.42
215.43,18.09,-14.74,-10.49
216.38,16.49,-13.28,-9.78
217.32,16.81,-13.37,-10.19
218.27,16.83,-13.21,-10.42
219.21,16.81,-13.03,-10.63
220.16,16.81,-12.85,-10.84
221.10,16.81,-12.67,-11.05
222.05,16.81,-12.49,-11.26
222.99,16.81,-12.30,-11.46
223.94,16.83,-12.12,-11.68
224.88,16.83,-11.93,-11.88
225.83,16.83,-11.73,-12.07
226.77,16.61,-11.38,-12.10
227.72,16.81,-11.31,-12.44
228.66,16.81,-11.11,-12.62
229.61,16.81,-10.90,-12.80
230.55,16.83,-10.69,-13.00
231.50,16.83,-10.48,-13.17
232.44,18.09,-11.03,-14.34
233.39,18.09,-10.79,-14.52
234.33,18.09,-10.55,-14.69
235.28,16.81,-9.58,-13.82
236.22,16.81,-9.35,-13.97
237.17,16.83,-9.13,-14.14
238.11,16.81,-8.88,-14.28
239.06,16.68,-8.58,-14.30
240.00,16.83,-8.41,-14.58
240.94,16.81,-8.17,-14.70
241.89,16.81,-7.92,-14.83
242.83,16.81,-7.68,-14.96
243.78,16.83,-7.44,-15.10
244.72,16.81,-7.18,-15.20
245.67,16.71,-6.88,-15.23
246.61,16.81,-6.67,-15.43
247.56,16.81,-6.42,-15.54
248.50,16.83,-6.17,-15.66
249.45,16.81,-5.90,-15.74
250.39,16.81,-5.64,-15.84
251.34,16.83,-5.39,-15.95
252.28,17.78,-5.41,-16.94
253.23,16.51,-4.76,-15.80
254.17,16.18,-4.41,-15.57
255.12,15.86,-4.07,-15.33
256.06,15.88,-3.82,-15.41
257.01,16.81,-3.78,-16.38
257.95,16.81,-3.51,-16.44
258.90,16.44,-3.17,-16.13
259.84,16.51,-2.91,-16.25
260.79,16.51,-2.64,-16.29
261.73,16.49,-2.37,-16.32
262.68,16.49,-2.10,-16.36
263.62,16.51,-1.83,-16.40
264.57,16.51,-1.56,-16.43
265.51,16.49,-1.29,-16.44
266.46,16.51,-1.02,-16.48
267.40,16.51,-0.75,-16.49
268.35,16.51,-0.48,-16.50
269.29,16.49,-0.20,-16.49
270.24,16.49,0.07,-16.49
271.18,16.51,0.34,-16.50
272.13,16.51,0.61,-16.50
273.07,16.51,0.88,-16.48
274.02,16.51,1.16,-16.47
274.96,16.49,1.43,-16.43
275.91,17.46,1.80,-17.37
276.85,17.46,2.08,-17.33
277.80,16.18,2.20,-16.03
278.74,16.17,2.46,-15.98
279.69,16.18,2.72,-15.95
280.63,16.18,2.99,-15.91
281.57,16.18,3.25,-15.85
282.52,16.18,3.51,-15.80
283.46,16.18,3.77,-15.74
284.41,16.54,4.12,-16.02
285.35,16.18,4.29,-15.61
286.30,16.17,4.54,-15.52
287.24,16.18,4.80,-15.46
288.19,16.18,5.05,-15.38
289.13,16.18,5.30,-15.29
290.08,16.18,5.56,-15.20
291.02,16.18,5.81,-15.11
291.97,16.18,6.05,-15.01
292.91,16.18,6.30,-14.91
293.86,16.18,6.55,-14.80
294.80,16.18,6.79,-14.69
295.75,15.86,6.89,-14.29
296.69,16.81,7.55,-15.02
297.64,16.81,7.80,-14.89
298.58,16.49,7.89,-14.48
299.53,16.49,8.13,-14.35
300.47,14.96,7.59,-12.89
301.42,16.49,8.60,-14.07
302.36,16.51,8.84,-13.94
303.31,16.81,9.23,-14.05
304.25,15.86,8.93,-13.11
305.20,15.86,9.14,-12.96
306.14,15.86,9.35,-12.81
307.09,16.18,9.76,-12.91
308.03,15.86,9.77,-12.49
308.98,24.24,15.25,-18.85
309.92,19.04,12.22,-14.60
310.87,24.51,16.04,-18.54
311.81,29.10,19.40,-21.69
312.76,36.92,25.07,-27.11
313.70,35.99,24.86,-26.02
314.65,42.98,30.20,-30.58
315.59,48.18,34.42,-33.71
316.54,52.17,37.87,-35.89
317.48,49.81,36.71,-33.66
318.43,49.30,36.88,-32.72
319.37,57.27,43.47,-37.29
320.31,51.68,39.77,-33.00
321.26,51.66,40.30,-32.33
322.20,52.53,41.51,-32.19
323.15,69.50,55.61,-41.68
324.09,26.83,21.73,-15.73
325.04,30.89,25.31,-17.70
325.98,42.79,35.47,-23.94
326.93,41.48,34.76,-22.63
327.87,42.18,35.72,-22.43
328.82,43.20,36.96,-22.37
329.76,43.59,37.66,-21.95
330.71,42.18,36.78,-20.64
331.65,42.18,37.12,-20.03
332.60,42.16,37.43,-19.40
333.54,41.72,37.35,-18.59
334.49,41.72,37.65,-17.97
335.43,41.70,37.93,-17.34
336.38,41.72,38.22,-16.72
337.32,41.72,38.49,-16.08
338.27,41.70,38.74,-15.44
339.21,41.70,38.99,-14.80
340.16,41.72,39.24,-14.16
341.10,41.72,39.47,-13.51
342.05,41.72,39.69,-12.86
342.99,41.72,39.89,-12.20
343.94,41.72,40.09,-11.54
344.88,41.72,40.27,-10.88
345.83,42.58,41.29,-10.43
346.77,41.02,39.93,-9.39
347.72,100.35,98.05,-21.35
348.66,41.72,40.90,-8.20
349.61,43.21,42.50,-7.80
350.55,100.37,99.01,-16.48
351.50,100.44,99.33,-14.85
352.44,100.44,99.56,-13.21
353.39,99.99,99.33,-11.52
354.33,99.99,99.50,-9.88
355.28,99.99,99.65,-8.24
356.22,100.01,99.79,-6.59
357.17,99.99,99.87,-4.95
358.11,100.01,99.96,-3.30
359.06,99.98,99.96,-1.65
360.00,99.99,99.99,0.00
