angolo,distanza,x,y
224.76,69.80,-49.56,-49.15
225.71,70.33,-49.11,-50.35
226.67,70.06,-48.08,-50.96
227.62,66.54,-44.85,-49.15
228.57,65.57,-43.39,-49.16
229.52,70.60,-45.83,-53.70
230.48,71.40,-45.44,-55.08
231.43,72.08,-44.94,-56.35
232.38,73.24,-44.70,-58.01
233.33,63.90,-38.16,-51.26
234.29,62.76,-36.64,-50.96
235.24,62.22,-35.48,-51.12
236.19,62.08,-34.55,-51.59
237.14,62.10,-33.69,-52.17
238.10,61.54,-32.52,-52.24
239.05,61.79,-31.78,-53.00
240.00,61.12,-30.56,-52.93
240.95,61.39,-29.81,-53.67
241.90,60.83,-28.65,-53.66
242.86,60.83,-27.75,-54.13
243.81,60.26,-26.60,-54.08
244.76,60.54,-25.81,-54.76
245.71,60.15,-24.74,-54.82
246.67,60.13,-23.82,-55.21
247.62,59.99,-22.84,-55.47
248.57,59.94,-21.90,-55.80
249.52,59.86,-20.94,-56.08
250.48,59.86,-20.00,-56.42
251.43,59.70,-19.01,-56.60
252.38,59.70,-18.07,-56.90
253.33,59.70,-17.12,-57.20
254.29,59.57,-16.13,-57.34
255.24,59.57,-15.18,-57.60
256.19,59.99,-14.32,-58.26
257.14,59.70,-13.29,-58.21
258.10,59.70,-12.32,-58.42
259.05,60.15,-11.43,-59.05
260.00,60.13,-10.44,-59.22
260.95,60.13,-9.46,-59.38
261.90,60.13,-8.47,-59.53
262.86,60.15,-7.48,-59.68
263.81,60.54,-6.53,-60.18
264.76,60.67,-5.54,-60.42
265.71,60.55,-4.53,-60.38
266.67,60.55,-3.52,-60.45
267.62,60.96,-2.53,-60.91
268.57,59.99,-1.50,-59.97
269.52,59.99,-0.50,-59.99
270.48,60.83,0.51,-60.82
271.43,60.26,1.50,-60.25
272.38,59.86,2.49,-59.81
273.33,59.86,3.48,-59.76
274.29,59.86,4.47,-59.69
275.24,59.86,5.46,-59.61
276.19,59.84,6.45,-59.49
277.14,59.86,7.44,-59.39
278.10,59.86,8.43,-59.26
279.05,59.84,9.41,-59.10
280.00,59.86,10.39,-58.95
280.95,59.84,11.37,-58.75
281.90,58.74,12.12,-57.47
282.86,59.86,13.32,-58.36
283.81,59.99,14.32,-58.26
284.76,59.98,15.28,-58.00
285.71,59.99,16.25,-57.75
286.67,59.87,17.17,-57.36
287.62,59.84,18.11,-57.03
288.57,59.99,19.11,-56.87
289.52,59.86,20.00,-56.42
290.48,60.28,21.09,-56.47
291.43,59.99,21.92,-55.85
292.38,59.86,22.79,-55.35
293.33,59.99,23.76,-55.09
294.29,59.57,24.50,-54.30
295.24,59.57,25.40,-53.88
296.19,59.16,26.11,-53.09
297.14,59.16,26.99,-52.64
298.10,59.16,27.86,-52.19
299.05,59.16,28.72,-51.72
300.00,59.14,29.57,-51.22
300.95,59.16,30.43,-50.74
301.90,59.14,31.26,-50.21
302.86,59.16,32.10,-49.70
303.81,59.16,32.92,-49.16
304.76,59.16,33.73,-48.60
305.71,59.14,34.52,-48.02
306.67,59.14,35.32,-47.44
307.62,59.14,36.10,-46.85
308.57,59.16,36.89,-46.25
309.52,59.16,37.65,-45.63
310.48,59.16,38.40,-45.00
311.43,59.14,39.13,-44.34
312.38,59.16,39.88,-43.70
313.33,59.14,40.59,-43.02
314.29,59.58,41.60,-42.65
315.24,60.40,42.89,-42.53
316.19,60.15,43.40,-41.64
317.14,60.13,44.08,-40.90
318.10,58.31,43.40,-38.94
319.05,60.42,45.63,-39.60
320.00,60.13,46.06,-38.65
320.95,60.40,46.91,-38.05
321.90,59.99,47.21,-37.01
322.86,60.40,48.15,-36.47
323.81,60.42,48.76,-35.68
324.76,59.99,49.00,-34.61
325.71,60.42,49.92,-34.03
326.67,60.13,50.24,-33.04
327.62,60.13,50.78,-32.20
328.57,60.11,51.29,-31.34
329.52,60.40,52.06,-30.63
330.48,59.70,51.95,-29.42
331.43,60.13,52.81,-28.76
332.38,59.86,53.04,-27.75
333.33,59.86,53.49,-26.86
334.29,59.84,53.91,-25.96
335.24,59.84,54.34,-25.06
336.19,59.86,54.76,-24.16
337.14,59.86,55.16,-23.25
338.10,59.84,55.52,-22.32
339.05,59.84,55.88,-21.40
340.00,59.86,56.25,-20.47
340.95,59.84,56.56,-19.53
341.90,59.86,56.90,-18.59
342.86,59.84,57.18,-17.64
343.81,59.84,57.47,-16.69
344.76,59.86,57.75,-15.73
345.71,59.86,58.01,-14.77
346.67,59.84,58.23,-13.80
347.62,59.86,58.46,-12.83
348.57,59.86,58.67,-11.86
349.52,59.86,58.86,-10.88
350.48,59.86,59.03,-9.90
351.43,59.86,59.19,-8.92
352.38,59.86,59.33,-7.94
353.33,59.86,59.45,-6.95
354.29,59.99,59.69,-5.97
355.24,59.86,59.65,-4.97
356.19,59.84,59.71,-3.98
357.14,59.86,59.78,-2.98
358.10,59.84,59.81,-1.99
359.05,59.84,59.83,-0.99
360.00,59.86,59.86,0.00
