angolo,distanza,x,y
240.00,42.01,-21.00,-36.38
240.95,42.01,-20.40,-36.72
241.90,42.64,-20.08,-37.61
242.86,42.64,-19.45,-37.94
243.81,42.64,-18.82,-38.26
244.76,43.03,-18.35,-38.92
245.71,43.03,-17.70,-39.22
246.67,43.03,-17.04,-39.51
247.62,43.03,-16.38,-39.79
248.57,43.03,-15.72,-40.05
249.52,49.45,-17.30,-46.33
250.48,59.01,-19.72,-55.61
251.43,58.99,-18.79,-55.92
252.38,59.01,-17.86,-56.24
253.33,58.60,-16.81,-56.14
254.29,58.99,-15.98,-56.79
255.24,59.01,-15.04,-57.06
256.19,58.58,-13.98,-56.89
257.14,55.81,-12.42,-54.41
258.10,55.79,-11.51,-54.59
259.05,58.85,-11.18,-57.78
260.00,58.85,-10.22,-57.96
260.95,58.85,-9.26,-58.12
261.90,58.85,-8.29,-58.27
262.86,58.85,-7.32,-58.40
263.81,58.04,-6.26,-57.70
264.76,58.02,-5.30,-57.78
265.71,57.61,-4.31,-57.45
266.67,58.45,-3.40,-58.35
267.62,59.28,-2.46,-59.23
268.57,58.72,-1.46,-58.70
269.52,74.04,-0.62,-74.03
270.48,74.04,0.62,-74.03
271.43,73.93,1.84,-73.91
272.38,73.49,3.05,-73.43
273.33,73.22,4.26,-73.10
274.29,58.17,4.35,-58.01
275.24,72.86,6.65,-72.56
276.19,56.22,6.06,-55.89
277.14,58.43,7.27,-57.98
278.10,72.61,10.22,-71.88
279.05,72.61,11.42,-71.70
280.00,72.86,12.65,-71.76
280.95,72.25,13.73,-70.93
281.90,72.08,14.87,-70.53
282.86,71.91,16.00,-70.11
283.81,71.88,17.16,-69.80
284.76,71.84,18.31,-69.47
285.71,71.91,19.48,-69.22
286.67,71.79,20.59,-68.78
287.62,71.81,21.74,-68.44
288.57,71.74,22.85,-68.00
289.52,71.71,23.96,-67.58
290.48,71.72,25.09,-67.19
291.43,71.81,26.23,-66.84
292.38,71.98,27.41,-66.56
293.33,71.88,28.47,-66.00
294.29,71.89,29.57,-65.53
295.24,71.81,30.62,-64.95
296.19,71.71,31.65,-64.34
297.14,72.06,32.88,-64.13
298.10,72.17,33.99,-63.66
299.05,72.33,35.12,-63.24
300.00,72.42,36.21,-62.72
300.95,72.52,37.30,-62.19
301.90,72.52,38.33,-61.57
302.86,72.50,39.34,-60.91
303.81,72.50,40.34,-60.24
304.76,72.52,41.35,-59.58
305.71,72.54,42.34,-58.90
306.67,72.44,43.26,-58.10
307.62,72.44,44.22,-57.38
308.57,72.52,45.22,-56.70
309.52,72.61,46.21,-56.01
310.48,73.13,47.47,-55.63
311.43,72.78,48.16,-54.57
312.38,73.30,49.41,-54.15
313.33,73.39,50.36,-53.38
314.29,73.13,51.06,-52.35
315.24,73.58,52.24,-51.81
316.19,73.22,52.84,-50.69
317.14,73.85,54.13,-50.23
318.10,74.02,55.09,-49.44
319.05,74.29,56.11,-48.69
320.00,74.90,57.38,-48.15
320.95,76.07,59.08,-47.92
321.90,80.73,63.54,-49.81
322.86,82.26,65.57,-49.67
323.81,80.77,65.18,-47.69
324.76,81.63,66.68,-47.10
325.71,82.08,67.81,-46.24
326.67,82.60,69.01,-45.39
327.62,82.60,69.76,-44.24
328.57,87.02,74.26,-45.38
329.52,81.53,70.27,-41.35
330.48,82.52,71.80,-40.66
331.43,79.78,70.07,-38.16
332.38,79.36,70.31,-36.79
333.33,79.61,71.14,-35.73
334.29,55.79,50.27,-24.21
335.24,79.41,72.11,-33.26
336.19,79.42,72.66,-32.06
337.14,53.50,49.30,-20.78
338.10,52.99,49.16,-19.77
339.05,52.33,48.87,-18.71
340.00,51.48,48.37,-17.61
340.95,51.82,48.98,-16.91
341.90,51.82,49.25,-16.09
342.86,51.82,49.51,-15.27
343.81,51.82,49.76,-14.45
344.76,51.82,49.99,-13.62
345.71,51.82,50.21,-12.79
346.67,51.82,50.42,-11.95
347.62,51.80,50.59,-11.11
348.57,51.31,50.29,-10.17
349.52,51.29,50.43,-9.33
350.48,51.31,50.60,-8.49
351.43,51.32,50.75,-7.65
352.38,51.31,50.85,-6.80
353.33,51.32,50.98,-5.96
354.29,51.31,51.05,-5.11
355.24,51.31,51.13,-4.26
356.19,51.29,51.18,-3.41
357.14,51.32,51.26,-2.56
358.10,51.29,51.26,-1.70
359.05,51.31,51.30,-0.85
360.00,51.32,51.32,0.00
