angolo,distanza,x,y
97.40,57.07,-7.35,56.59
98.36,58.45,-8.49,57.83
99.31,58.85,-9.52,58.08
100.27,58.02,-10.34,57.09
101.22,58.04,-11.29,56.93
102.18,57.61,-12.15,56.32
103.13,58.04,-13.18,56.52
104.08,58.04,-14.12,56.29
105.04,58.87,-15.28,56.85
105.99,60.54,-16.68,58.19
106.95,57.88,-16.88,55.37
107.90,59.57,-18.31,56.68
108.86,86.79,-28.05,82.13
109.81,86.79,-29.42,81.65
110.77,86.70,-30.74,81.07
111.72,87.06,-32.22,80.87
112.68,86.70,-33.43,80.00
113.63,86.68,-34.75,79.41
114.59,86.60,-36.03,78.75
115.54,86.61,-37.35,78.15
116.50,86.70,-38.68,77.59
117.45,87.23,-40.21,77.40
118.41,87.75,-41.75,77.19
119.36,88.93,-43.61,77.50
120.32,88.93,-44.89,76.76
121.27,88.91,-46.15,75.99
122.23,87.97,-46.92,74.42
123.18,88.91,-48.66,74.41
124.14,88.57,-49.70,73.31
125.09,90.95,-52.29,74.42
126.05,175.64,-103.36,142.01
127.00,175.00,-105.32,139.75
127.96,174.05,-107.05,137.23
128.91,173.94,-109.26,135.35
129.87,173.86,-111.45,133.44
130.82,173.88,-113.67,131.58
131.78,173.42,-115.54,129.32
132.73,172.89,-117.32,126.99
133.69,173.50,-119.84,125.46
134.64,164.66,-115.70,117.16
135.60,115.04,-82.19,80.49
136.55,114.43,-83.07,78.69
137.51,114.26,-84.25,77.18
138.46,113.64,-85.06,75.36
139.42,113.02,-85.83,73.52
140.37,112.73,-86.82,71.90
141.33,69.96,-54.62,43.71
142.28,69.43,-54.92,42.48
143.24,69.34,-55.55,41.50
144.19,69.70,-56.52,40.78
145.15,69.24,-56.82,39.57
146.10,68.76,-57.08,38.35
147.06,68.75,-57.69,37.39
148.01,68.75,-58.31,36.42
148.97,68.76,-58.92,35.45
149.92,69.24,-59.92,34.70
150.88,68.88,-60.17,33.53
151.83,69.26,-61.05,32.70
152.79,69.24,-61.58,31.67
153.74,68.75,-61.65,30.42
154.69,69.24,-62.60,29.60
155.65,68.90,-62.77,28.41
156.60,69.34,-63.64,27.53
157.56,69.43,-64.17,26.50
158.51,69.41,-64.59,25.42
159.47,69.43,-65.02,24.35
160.42,69.41,-65.40,23.26
161.38,69.43,-65.79,22.17
162.33,69.85,-66.56,21.20
163.29,69.60,-66.66,20.01
164.24,69.60,-66.98,18.90
165.20,70.12,-67.80,17.91
166.15,69.85,-67.82,16.72
167.11,69.96,-68.19,15.61
168.06,70.04,-68.53,14.49
169.02,70.04,-68.76,13.34
169.97,110.35,-108.66,19.21
170.93,110.28,-108.90,17.39
171.88,110.18,-109.07,15.56
172.84,110.65,-109.79,13.80
173.79,110.07,-109.43,11.90
174.75,110.07,-109.61,10.08
175.70,110.09,-109.78,8.25
176.66,110.09,-109.90,6.42
177.61,110.45,-110.35,4.60
178.57,110.09,-110.06,2.75
179.52,110.07,-110.07,0.92
180.48,110.09,-110.09,-0.92
181.43,110.07,-110.04,-2.75
182.39,110.16,-110.06,-4.59
183.34,110.18,-109.99,-6.42
184.30,110.60,-110.29,-8.29
185.25,110.70,-110.24,-10.13
186.21,110.43,-109.78,-11.94
187.16,110.43,-109.57,-13.77
188.12,94.40,-93.46,-13.33
189.07,93.23,-92.06,-14.70
190.03,78.37,-77.17,-13.64
190.98,78.37,-76.93,-14.93
191.94,78.30,-76.61,-16.19
192.89,69.70,-67.94,-15.55
193.85,70.29,-68.25,-16.82
194.80,71.54,-69.16,-18.27
195.76,71.09,-68.42,-19.30
196.71,69.70,-66.76,-20.04
197.67,66.66,-63.51,-20.23
198.62,67.51,-63.97,-21.56
199.58,66.95,-63.08,-22.43
200.53,68.99,-64.60,-24.19
201.49,68.99,-64.19,-25.27
202.44,65.55,-60.59,-25.02
203.40,67.13,-61.61,-26.66
204.35,65.13,-59.33,-26.85
205.31,65.11,-58.86,-27.83
206.26,65.14,-58.42,-28.82
207.21,65.13,-57.92,-29.78
208.17,65.67,-57.89,-31.00
209.12,67.07,-58.59,-32.64
210.08,55.54,-48.06,-27.84
211.03,54.69,-46.86,-28.20
211.99,49.62,-42.09,-26.29
212.94,48.94,-41.07,-26.62
213.90,48.96,-40.64,-27.31
214.85,45.81,-37.60,-26.18
215.81,46.21,-37.47,-27.03
216.76,45.24,-36.24,-27.08
217.72,48.96,-38.73,-29.95
218.67,48.79,-38.09,-30.49
219.63,32.59,-25.10,-20.79
220.58,32.33,-24.56,-21.04
221.54,31.81,-23.81,-21.09
222.49,31.82,-23.47,-21.50
223.45,30.02,-21.80,-20.65
224.40,29.50,-21.07,-20.64
225.36,30.28,-21.27,-21.54
226.31,31.04,-21.44,-22.45
227.27,31.04,-21.06,-22.80
228.22,31.04,-20.68,-23.15
229.18,29.75,-19.45,-22.51
230.13,29.26,-18.75,-22.46
231.09,29.50,-18.53,-22.95
232.04,29.75,-18.30,-23.46
233.00,29.26,-17.61,-23.36
233.95,29.24,-17.21,-23.64
234.91,29.85,-17.16,-24.43
235.86,31.30,-17.56,-25.90
236.82,32.59,-17.84,-27.27
237.77,32.59,-17.38,-27.57
238.73,35.87,-18.62,-30.66
239.68,29.24,-14.76,-25.24
240.64,31.04,-15.22,-27.05
241.59,31.55,-15.01,-27.75
242.55,30.02,-13.84,-26.64
243.50,29.24,-13.05,-26.17
244.46,29.24,-12.61,-26.38
245.41,28.71,-11.95,-26.11
246.37,29.51,-11.83,-27.04
247.32,29.75,-11.47,-27.45
248.28,29.75,-11.01,-27.64
249.23,29.83,-10.58,-27.90
250.19,31.04,-10.52,-29.20
251.14,31.04,-10.03,-29.38
252.10,31.04,-9.54,-29.54
253.05,31.04,-9.05,-29.69
254.01,60.42,-16.65,-58.08
254.96,67.78,-17.59,-65.46
255.92,65.69,-15.99,-63.71
256.87,60.26,-13.69,-58.69
257.82,60.54,-12.77,-59.18
258.78,60.54,-11.78,-59.38
259.73,62.34,-11.11,-61.34
260.69,63.33,-10.24,-62.49
261.64,62.76,-9.12,-62.10
262.60,64.86,-8.35,-64.31
263.55,65.14,-7.31,-64.73
264.51,65.01,-6.22,-64.71
265.46,64.58,-5.11,-64.38
266.42,64.99,-4.06,-64.86
267.37,64.02,-2.93,-63.95
268.33,64.86,-1.89,-64.83
269.28,64.29,-0.80,-64.29
270.24,64.29,0.27,-64.29
271.19,64.72,1.35,-64.70
272.15,65.14,2.44,-65.10
273.10,64.29,3.48,-64.20
274.06,64.29,4.55,-64.13
275.01,64.29,5.62,-64.05
275.97,64.72,6.73,-64.37
276.92,65.01,7.84,-64.53
277.88,65.01,8.91,-64.39
278.83,65.82,10.11,-65.04
279.79,68.61,11.66,-67.61
280.74,68.20,12.71,-67.01
281.70,68.19,13.82,-66.77
282.65,68.20,14.94,-66.55
283.61,68.61,16.14,-66.69
284.56,65.26,16.41,-63.17
285.52,64.84,17.35,-62.47
286.47,64.86,18.39,-62.19
287.43,64.60,19.35,-61.63
288.38,64.45,20.32,-61.16
289.34,64.86,21.47,-61.20
290.29,64.99,22.54,-60.96
291.25,64.58,23.40,-60.19
292.20,64.70,24.45,-59.91
293.16,64.72,25.45,-59.50
294.11,64.86,26.49,-59.20
295.07,65.14,27.60,-59.01
296.02,65.55,28.76,-58.91
296.98,65.71,29.81,-58.56
297.93,65.54,30.70,-57.90
298.89,66.39,32.07,-58.13
299.84,66.39,33.03,-57.58
300.80,66.10,33.84,-56.78
301.75,66.66,35.08,-56.68
302.71,66.66,36.02,-56.09
303.66,67.22,37.26,-55.95
304.62,66.79,37.94,-54.97
305.57,67.24,39.11,-54.69
306.53,67.22,40.01,-54.02
307.48,67.76,41.23,-53.77
308.44,69.07,42.94,-54.10
309.39,68.88,43.71,-53.24
310.34,69.96,45.29,-53.32
311.30,68.76,45.38,-51.66
312.25,68.32,45.94,-50.57
313.21,68.34,46.79,-49.81
314.16,68.34,47.61,-49.02
315.12,68.75,48.71,-48.51
316.07,87.06,62.70,-60.39
317.03,78.29,57.28,-53.36
317.98,79.15,58.81,-52.98
318.94,78.37,59.09,-51.48
319.89,78.37,59.94,-50.49
320.85,87.41,67.79,-55.19
321.80,58.74,46.16,-36.32
322.76,58.94,46.92,-35.67
323.71,87.31,70.38,-51.67
324.67,58.17,47.46,-33.64
325.62,58.17,48.01,-32.85
326.58,59.42,49.59,-32.73
327.53,89.00,75.09,-47.77
328.49,59.28,50.54,-30.98
329.44,57.88,49.85,-29.43
330.40,56.92,49.49,-28.12
331.35,56.92,49.95,-27.29
332.31,56.92,50.40,-26.45
333.26,57.34,51.21,-25.80
334.22,57.34,51.63,-24.94
335.17,57.22,51.93,-24.03
336.13,57.34,52.44,-23.21
337.08,57.34,52.81,-22.33
338.04,57.36,53.20,-21.45
338.99,57.34,53.53,-20.56
339.95,57.34,53.86,-19.66
340.90,57.32,54.17,-18.76
341.86,57.34,54.49,-17.86
342.81,57.34,54.78,-16.95
343.77,57.32,55.04,-16.02
344.72,57.34,55.31,-15.11
345.68,57.32,55.54,-14.18
346.63,57.34,55.79,-13.26
347.59,57.34,56.00,-12.33
348.54,57.34,56.20,-11.39
349.50,56.90,55.95,-10.37
350.45,57.34,56.55,-9.51
351.41,57.34,56.70,-8.57
352.36,57.34,56.83,-7.62
353.32,57.34,56.95,-6.67
354.27,57.34,57.05,-5.72
355.23,57.32,57.13,-4.77
356.18,56.92,56.79,-3.79
357.14,57.34,57.27,-2.87
358.09,57.34,57.31,-1.91
359.05,57.34,57.33,-0.96
360.00,57.34,57.34,0.00
