angolo,distanza,x,y
98.36,58.51,-8.50,57.89
99.31,58.53,-9.47,57.76
100.27,58.36,-10.40,57.43
101.22,58.38,-11.36,57.26
102.18,58.80,-12.40,57.48
103.13,59.21,-13.45,57.66
104.08,59.23,-14.41,57.45
105.04,59.64,-15.47,57.59
105.99,59.35,-16.35,57.05
106.95,60.62,-17.67,57.99
107.90,61.86,-19.02,58.87
108.86,60.60,-19.59,57.35
109.81,63.82,-21.63,60.04
110.77,65.64,-23.28,61.37
111.72,64.38,-23.83,59.81
112.68,63.97,-24.67,59.02
113.63,64.51,-25.86,59.10
114.59,63.82,-26.55,58.03
115.54,62.15,-26.80,56.08
116.50,64.79,-28.91,57.98
117.45,64.80,-29.88,57.51
118.41,62.29,-29.63,54.79
119.36,63.12,-30.95,55.01
120.32,60.47,-30.52,52.20
121.27,61.30,-31.82,52.39
122.23,71.18,-37.96,60.21
123.18,60.60,-33.17,50.72
124.14,71.09,-39.90,58.84
125.09,71.09,-40.87,58.17
126.05,71.08,-41.83,57.47
127.00,71.09,-42.79,56.78
127.96,70.97,-43.66,55.96
128.91,70.82,-44.49,55.11
129.87,70.72,-45.33,54.28
130.82,70.74,-46.24,53.53
131.78,70.72,-47.12,52.74
132.73,70.81,-48.05,52.01
133.69,71.01,-49.05,51.35
134.64,71.09,-49.96,50.58
135.60,70.99,-50.72,49.67
136.55,70.91,-51.48,48.76
137.51,69.90,-51.54,47.22
138.46,70.91,-53.07,47.02
139.42,70.81,-53.77,46.06
140.37,70.87,-54.59,45.20
141.33,70.84,-55.31,44.27
142.28,70.84,-56.04,43.34
143.24,70.82,-56.74,42.39
144.19,70.84,-57.45,41.45
145.15,70.82,-58.12,40.47
146.10,70.81,-58.77,39.49
147.06,70.91,-59.51,38.56
148.01,70.92,-60.15,37.57
148.97,70.82,-60.68,36.51
149.92,70.74,-61.21,35.45
150.88,70.89,-61.93,34.50
151.83,71.01,-62.60,33.52
152.79,71.09,-63.22,32.51
153.74,71.28,-63.92,31.54
154.69,71.35,-64.50,30.50
155.65,71.64,-65.27,29.54
156.60,71.81,-65.90,28.51
157.56,71.88,-66.43,27.44
158.51,72.42,-67.39,26.52
159.47,72.40,-67.80,25.39
160.42,71.98,-67.82,24.12
161.38,71.88,-68.11,22.95
162.33,71.89,-68.50,21.82
163.29,71.89,-68.86,20.67
164.24,71.89,-69.19,19.52
165.20,71.98,-69.59,18.39
166.15,72.05,-69.95,17.24
167.11,72.50,-70.68,16.18
168.06,72.86,-71.29,15.07
169.02,72.69,-71.36,13.85
169.97,73.30,-72.18,12.76
170.93,73.39,-72.47,11.57
171.88,73.47,-72.74,10.37
172.84,73.58,-73.00,9.17
173.79,44.39,-44.13,4.80
174.75,45.17,-44.98,4.13
175.70,43.38,-43.26,3.25
176.66,43.38,-43.31,2.53
177.61,43.79,-43.75,1.82
178.57,42.38,-42.37,1.06
179.52,42.38,-42.38,0.35
180.48,42.30,-42.29,-0.35
181.43,42.40,-42.38,-1.06
182.39,42.40,-42.36,-1.77
183.34,43.38,-43.31,-2.53
184.30,43.38,-43.26,-3.25
185.25,43.37,-43.18,-3.97
186.21,43.78,-43.52,-4.73
187.16,42.98,-42.64,-5.36
188.12,42.58,-42.16,-6.01
189.07,31.40,-31.01,-4.95
190.03,32.18,-31.69,-5.60
190.98,31.67,-31.09,-6.03
191.94,31.67,-30.99,-6.55
192.89,31.65,-30.86,-7.06
193.85,35.55,-34.51,-8.51
194.80,31.67,-30.62,-8.09
195.76,31.65,-30.46,-8.60
196.71,31.16,-29.85,-8.96
197.67,31.40,-29.92,-9.53
198.62,32.18,-30.50,-10.28
199.58,33.47,-31.54,-11.22
200.53,32.18,-30.14,-11.29
201.49,30.89,-28.74,-11.31
202.44,29.60,-27.36,-11.30
203.40,30.12,-27.65,-11.96
204.35,29.34,-26.73,-12.10
205.31,29.85,-26.99,-12.76
206.26,29.87,-26.79,-13.22
207.21,29.87,-26.56,-13.66
208.17,29.07,-25.63,-13.72
209.12,29.09,-25.41,-14.16
210.08,29.09,-25.17,-14.58
211.03,29.09,-24.92,-15.00
211.99,29.87,-25.33,-15.82
212.94,29.85,-25.05,-16.23
213.90,29.85,-24.78,-16.65
214.85,29.85,-24.50,-17.06
215.81,29.85,-24.21,-17.47
216.76,29.87,-23.93,-17.88
217.72,29.85,-23.61,-18.26
218.67,29.09,-22.71,-18.18
219.63,29.09,-22.40,-18.55
220.58,29.09,-22.09,-18.92
221.54,29.09,-21.77,-19.29
222.49,29.09,-21.45,-19.65
223.45,29.09,-21.12,-20.00
224.40,29.07,-20.77,-20.34
225.36,29.60,-20.80,-21.06
226.31,29.60,-20.44,-21.40
227.27,29.61,-20.10,-21.75
228.22,28.83,-19.21,-21.50
229.18,28.83,-18.85,-21.82
230.13,28.85,-18.49,-22.14
231.09,28.83,-18.11,-22.43
232.04,29.34,-18.05,-23.14
233.00,29.34,-17.66,-23.43
233.95,29.87,-17.58,-24.15
234.91,29.09,-16.72,-23.80
235.86,29.09,-16.32,-24.07
236.82,29.60,-16.20,-24.77
237.77,30.12,-16.06,-25.48
238.73,30.11,-15.63,-25.73
239.68,30.63,-15.46,-26.44
240.64,30.63,-15.02,-26.70
241.59,29.87,-14.21,-26.27
242.55,29.87,-13.77,-26.51
243.50,31.14,-13.90,-27.87
244.46,30.36,-13.09,-27.39
245.41,31.65,-13.17,-28.78
246.37,31.65,-12.69,-29.00
247.32,32.18,-12.41,-29.69
248.28,31.40,-11.62,-29.17
249.23,31.94,-11.33,-29.87
250.19,44.78,-15.18,-42.13
251.14,49.30,-15.94,-46.65
252.10,44.17,-13.58,-42.03
253.05,44.18,-12.88,-42.26
254.01,46.36,-12.77,-44.56
254.96,44.18,-11.47,-42.67
255.92,44.17,-10.75,-42.84
256.87,44.18,-10.04,-43.03
257.82,44.57,-9.40,-43.57
258.78,44.59,-8.68,-43.74
259.73,44.49,-7.93,-43.78
260.69,44.98,-7.28,-44.39
261.64,45.37,-6.59,-44.89
262.60,56.13,-7.23,-55.67
263.55,55.95,-6.28,-55.59
264.51,56.01,-5.36,-55.76
265.46,56.00,-4.43,-55.82
266.42,55.54,-3.47,-55.43
267.37,55.54,-2.54,-55.48
268.33,56.00,-1.63,-55.97
269.28,49.62,-0.62,-49.62
270.24,49.61,0.21,-49.61
271.19,49.62,1.03,-49.61
272.15,49.28,1.85,-49.25
273.10,49.28,2.67,-49.21
274.06,48.94,3.46,-48.82
275.01,49.45,4.32,-49.26
275.97,49.45,5.14,-49.18
276.92,49.54,5.97,-49.18
277.88,49.11,6.73,-48.65
278.83,49.11,7.54,-48.53
279.79,49.13,8.35,-48.41
280.74,47.77,8.90,-46.93
281.70,48.16,9.76,-47.16
282.65,47.77,10.46,-46.61
283.61,47.36,11.14,-46.03
284.56,49.13,12.35,-47.55
285.52,49.62,13.28,-47.81
286.47,49.13,13.93,-47.11
287.43,49.11,14.71,-46.86
288.38,49.10,15.48,-46.59
289.34,49.11,16.26,-46.34
290.29,49.64,17.22,-46.56
291.25,49.28,17.86,-45.93
292.20,49.30,18.63,-45.64
293.16,49.81,19.59,-45.80
294.11,57.12,23.33,-52.14
295.07,56.15,23.79,-50.86
296.02,55.73,24.45,-50.08
296.98,49.81,22.59,-44.39
297.93,54.88,25.70,-48.48
298.89,55.22,26.67,-48.35
299.84,55.22,27.48,-47.89
300.80,54.72,28.02,-47.01
301.75,54.21,28.53,-46.10
302.71,54.21,29.29,-45.62
303.66,54.20,30.04,-45.11
304.62,54.55,30.99,-44.90
305.57,54.04,31.44,-43.96
306.53,53.69,31.95,-43.14
307.48,53.70,32.68,-42.62
308.44,53.09,33.00,-41.59
309.39,54.54,34.61,-42.15
310.34,54.55,35.32,-41.58
311.30,54.20,35.77,-40.72
312.25,54.21,36.45,-40.13
313.21,54.21,37.12,-39.51
314.16,54.20,37.76,-38.88
315.12,53.70,38.05,-37.89
316.07,52.80,38.03,-36.63
317.03,53.53,39.17,-36.49
317.98,53.36,39.65,-35.72
318.94,53.19,40.11,-34.94
319.89,53.19,40.68,-34.27
320.85,53.19,41.25,-33.58
321.80,53.19,41.80,-32.89
322.76,53.19,42.35,-32.19
323.71,53.19,42.88,-31.48
324.67,53.19,43.40,-30.76
325.62,53.18,43.89,-30.02
326.58,53.19,44.40,-29.30
327.53,53.18,44.86,-28.55
328.49,53.19,45.35,-27.80
329.44,53.19,45.81,-27.04
330.40,52.84,45.94,-26.10
331.35,53.02,46.53,-25.42
332.31,53.01,46.93,-24.63
333.26,53.02,47.35,-23.86
334.22,53.02,47.74,-23.06
335.17,53.52,48.57,-22.47
336.13,53.53,48.95,-21.67
337.08,53.19,48.99,-20.71
338.04,53.69,49.79,-20.08
338.99,53.35,49.80,-19.12
339.95,53.86,50.59,-18.47
340.90,54.37,51.37,-17.79
341.86,54.03,51.34,-16.82
342.81,54.03,51.61,-15.97
343.77,53.69,51.55,-15.01
344.72,54.20,52.28,-14.28
345.68,54.20,52.51,-13.41
346.63,54.20,52.73,-12.53
347.59,54.20,52.93,-11.65
348.54,54.20,53.12,-10.77
349.50,54.20,53.29,-9.88
350.45,54.21,53.46,-8.99
351.41,54.20,53.59,-8.10
352.36,54.21,53.73,-7.21
353.32,54.20,53.83,-6.31
354.27,54.20,53.93,-5.41
355.23,54.20,54.01,-4.51
356.18,54.20,54.08,-3.61
357.14,54.20,54.13,-2.71
358.09,54.20,54.17,-1.81
359.05,54.20,54.19,-0.90
360.00,54.20,54.20,0.00
