angolo,distanza,x,y
338.15,51.71,48.00,-19.24
339.10,51.66,48.26,-18.43
340.05,51.66,48.56,-17.63
341.00,51.68,48.87,-16.82
341.95,51.65,49.11,-16.00
342.90,51.66,49.38,-15.19
343.85,51.66,49.62,-14.37
344.80,51.66,49.86,-13.54
345.75,51.66,50.07,-12.72
346.70,51.66,50.28,-11.88
347.65,51.66,50.47,-11.05
348.60,51.66,50.64,-10.21
349.55,51.66,50.81,-9.37
350.50,51.66,50.95,-8.53
351.45,51.66,51.09,-7.68
352.40,51.66,51.21,-6.83
353.35,51.66,51.32,-5.98
354.30,51.68,51.42,-5.13
355.25,51.66,51.49,-4.28
356.20,51.65,51.53,-3.42
357.15,51.68,51.62,-2.57
358.10,51.68,51.65,-1.71
359.05,51.66,51.66,-0.86
360.00,51.66,51.66,0.00
