angolo,distanza,x,y
169.52,37.21,-36.59,6.77
170.48,37.37,-36.85,6.18
171.43,38.51,-38.07,5.74
172.38,38.06,-37.73,5.05
173.33,37.15,-36.89,4.31
174.29,37.13,-36.94,3.70
175.24,36.69,-36.56,3.05
176.19,36.91,-36.83,2.45
177.14,36.45,-36.40,1.82
178.10,36.69,-36.67,1.22
179.05,37.38,-37.38,0.62
180.00,36.45,-36.45,-0.00
180.95,36.01,-36.00,-0.60
181.90,35.99,-35.97,-1.20
182.86,36.21,-36.16,-1.80
183.81,35.77,-35.69,-2.38
184.76,35.77,-35.64,-2.97
185.71,36.91,-36.72,-3.67
186.67,35.55,-35.31,-4.13
187.62,35.55,-35.23,-4.71
188.57,35.53,-35.13,-5.30
189.52,35.53,-35.04,-5.88
190.48,35.53,-34.94,-6.46
191.43,35.55,-34.84,-7.04
192.38,35.55,-34.72,-7.62
193.33,35.55,-34.59,-8.20
194.29,35.55,-34.45,-8.77
195.24,35.99,-34.72,-9.46
196.19,35.99,-34.56,-10.03
197.14,35.53,-33.95,-10.47
198.10,35.55,-33.79,-11.04
199.05,35.55,-33.60,-11.60
200.00,36.01,-33.83,-12.31
200.95,36.91,-34.47,-13.20
201.90,35.77,-33.19,-13.34
202.86,35.77,-32.96,-13.89
203.81,35.77,-32.72,-14.44
204.76,35.77,-32.48,-14.98
205.71,36.23,-32.64,-15.72
206.67,35.99,-32.16,-16.15
207.62,36.01,-31.90,-16.69
208.57,36.47,-32.02,-17.44
209.52,37.83,-32.91,-18.64
210.48,36.23,-31.22,-18.37
211.43,36.23,-30.91,-18.89
212.38,36.69,-30.98,-19.65
213.33,37.13,-31.02,-20.40
214.29,37.13,-30.68,-20.91
215.24,38.05,-31.07,-21.95
216.19,38.05,-30.71,-22.47
217.14,38.06,-30.34,-22.98
218.10,38.51,-30.30,-23.76
219.05,38.51,-29.90,-24.26
220.00,37.37,-28.62,-24.02
220.95,38.51,-29.08,-25.24
221.90,36.45,-27.13,-24.34
222.86,37.83,-27.73,-25.73
223.81,37.83,-27.30,-26.18
224.76,39.19,-27.82,-27.59
225.71,38.96,-27.21,-27.89
226.67,40.34,-27.68,-29.34
227.62,39.64,-26.72,-29.28
228.57,39.42,-26.09,-29.56
229.52,39.88,-25.89,-30.34
230.48,40.10,-25.52,-30.93
231.43,47.97,-29.91,-37.51
232.38,39.66,-24.21,-31.41
233.33,48.94,-29.23,-39.26
234.29,48.57,-28.35,-39.44
235.24,48.57,-27.69,-39.90
236.19,48.94,-27.23,-40.67
237.14,49.13,-26.66,-41.27
238.10,30.89,-16.33,-26.22
239.05,29.85,-15.35,-25.60
240.00,29.34,-14.67,-25.41
240.95,29.34,-14.25,-25.65
241.90,30.12,-14.19,-26.57
242.86,29.60,-13.50,-26.34
243.81,29.09,-12.84,-26.10
244.76,29.09,-12.40,-26.31
245.71,29.09,-11.96,-26.51
246.67,29.34,-11.62,-26.94
247.62,28.83,-10.98,-26.66
248.57,28.25,-10.32,-26.30
249.52,28.56,-9.99,-26.76
250.48,28.54,-9.54,-26.90
251.43,29.34,-9.35,-27.81
252.38,28.83,-8.73,-27.48
253.33,28.68,-8.23,-27.47
254.29,29.61,-8.02,-28.51
255.24,28.25,-7.20,-27.32
256.19,28.56,-6.82,-27.73
257.14,27.68,-6.16,-26.98
258.10,16.18,-3.34,-15.84
259.05,27.11,-5.15,-26.62
260.00,27.11,-4.71,-26.70
260.95,16.18,-2.55,-15.98
261.90,16.18,-2.28,-16.02
262.86,28.54,-3.55,-28.32
263.81,16.18,-1.75,-16.09
264.76,16.18,-1.48,-16.12
265.71,27.97,-2.09,-27.89
266.67,28.56,-1.66,-28.51
267.62,27.68,-1.15,-27.65
268.57,26.81,-0.67,-26.80
269.52,15.88,-0.13,-15.88
270.48,27.40,0.23,-27.40
271.43,27.39,0.68,-27.38
272.38,27.97,1.16,-27.94
273.33,27.98,1.63,-27.93
274.29,27.68,2.07,-27.60
275.24,27.68,2.53,-27.56
276.19,27.69,2.99,-27.53
277.14,28.25,3.51,-28.03
278.10,27.97,3.94,-27.69
279.05,28.54,4.49,-28.19
280.00,28.54,4.96,-28.11
280.95,29.09,5.53,-28.56
281.90,29.61,6.11,-28.98
282.86,28.83,6.42,-28.11
283.81,29.87,7.13,-29.01
284.76,29.09,7.41,-28.13
285.71,29.60,8.02,-28.49
286.67,29.61,8.49,-28.37
287.62,29.61,8.96,-28.22
288.57,30.11,9.59,-28.54
289.52,29.36,9.81,-27.67
290.48,29.85,10.44,-27.97
291.43,30.38,11.10,-28.28
292.38,30.89,11.76,-28.56
293.33,30.91,12.24,-28.38
294.29,30.89,12.70,-28.16
295.24,31.42,13.40,-28.42
296.19,30.63,13.52,-27.49
297.14,31.16,14.22,-27.73
298.10,32.45,15.28,-28.63
299.05,31.67,15.38,-27.69
300.00,32.20,16.10,-27.88
300.95,32.20,16.56,-27.61
301.90,40.10,21.19,-34.04
302.86,37.60,20.40,-31.59
303.81,35.55,19.78,-29.54
304.76,38.51,21.95,-31.63
305.71,38.98,22.75,-31.65
306.67,38.96,23.27,-31.25
307.62,39.44,24.07,-31.24
308.57,39.88,24.87,-31.18
309.52,39.90,25.39,-30.78
310.48,39.88,25.89,-30.34
311.43,39.88,26.39,-29.90
312.38,40.34,27.19,-29.80
313.33,41.24,28.30,-30.00
314.29,41.72,29.13,-29.86
315.24,39.64,28.15,-27.92
316.19,39.64,28.61,-27.44
317.14,40.56,29.73,-27.59
318.10,41.02,30.53,-27.40
319.05,41.48,31.33,-27.19
320.00,42.40,32.48,-27.25
320.95,43.79,34.01,-27.59
321.90,43.38,34.14,-26.77
322.86,42.60,33.96,-25.72
323.81,71.18,57.45,-42.03
324.76,71.18,58.14,-41.07
325.71,71.64,59.19,-40.36
326.67,71.64,59.85,-39.37
327.62,71.64,60.50,-38.37
328.57,72.08,61.51,-37.59
329.52,72.08,62.12,-36.56
330.48,72.08,62.72,-35.52
331.43,72.52,63.69,-34.68
332.38,72.52,64.26,-33.62
333.33,72.61,64.88,-32.59
334.29,72.59,65.40,-31.50
335.24,72.61,65.93,-30.41
336.19,72.61,66.43,-29.31
337.14,73.07,67.33,-28.38
338.10,72.69,67.44,-27.12
339.05,72.69,67.89,-25.99
340.00,72.71,68.32,-24.87
340.95,72.33,68.37,-23.61
341.90,72.35,68.77,-22.47
342.86,71.54,68.36,-21.09
343.81,72.00,69.14,-20.07
344.76,72.00,69.46,-18.92
345.71,71.98,69.75,-17.76
346.67,72.00,70.05,-16.60
347.62,72.42,70.74,-15.53
348.57,73.32,71.87,-14.53
349.52,73.76,72.53,-13.41
350.48,89.61,88.37,-14.83
351.43,89.61,88.61,-13.36
352.38,73.49,72.84,-9.74
353.33,74.38,73.87,-8.63
354.29,89.50,89.06,-8.91
355.24,89.50,89.20,-7.43
356.19,89.50,89.31,-5.95
357.14,89.06,88.95,-4.44
358.10,88.96,88.91,-2.96
359.05,89.05,89.03,-1.48
360.00,89.05,89.05,0.00
