angolo,distanza,x,y
138.10,26.79,-19.94,17.89
139.05,26.79,-20.23,17.56
140.00,27.66,-21.19,17.78
140.95,27.08,-21.03,17.06
141.90,26.91,-21.18,16.60
142.86,27.08,-21.59,16.35
143.81,27.06,-21.84,15.98
144.76,27.08,-22.12,15.63
145.71,27.08,-22.38,15.26
146.67,27.08,-22.63,14.88
147.62,27.37,-23.11,14.66
148.57,26.50,-22.61,13.82
149.52,26.50,-22.84,13.44
150.48,26.50,-23.06,13.06
151.43,26.50,-23.28,12.68
152.38,26.50,-23.48,12.29
153.33,27.08,-24.20,12.15
154.29,27.08,-24.40,11.75
155.24,27.08,-24.59,11.34
156.19,27.06,-24.76,10.93
157.14,27.08,-24.95,10.52
158.10,27.08,-25.13,10.10
159.05,27.08,-25.29,9.68
160.00,27.08,-25.45,9.26
160.95,27.08,-25.60,8.84
161.90,27.08,-25.74,8.41
162.86,28.53,-27.26,8.41
163.81,28.53,-27.39,7.95
164.76,27.66,-26.69,7.27
165.71,27.66,-26.80,6.83
166.67,29.05,-28.27,6.70
167.62,28.24,-27.58,6.05
168.57,29.58,-28.99,5.86
169.52,29.58,-29.09,5.38
170.48,29.58,-29.17,4.89
171.43,28.80,-28.48,4.29
172.38,29.31,-29.05,3.89
173.33,30.60,-30.39,3.55
174.29,59.16,-58.87,5.89
175.24,60.15,-59.94,4.99
176.19,60.13,-60.00,3.99
177.14,59.86,-59.78,2.98
178.10,60.28,-60.25,2.00
179.05,60.42,-60.41,1.00
180.00,59.96,-59.96,-0.00
180.95,60.55,-60.55,-1.01
181.90,60.69,-60.66,-2.02
182.86,61.25,-61.17,-3.05
183.81,61.39,-61.25,-4.08
184.76,61.81,-61.60,-5.13
185.71,61.52,-61.22,-6.13
186.67,61.68,-61.26,-7.16
187.62,63.83,-63.27,-8.46
188.57,62.24,-61.54,-9.28
189.52,62.80,-61.93,-10.39
190.48,62.80,-61.75,-11.42
191.43,62.53,-61.29,-12.39
192.38,62.65,-61.19,-13.43
193.33,62.80,-61.11,-14.48
194.29,62.93,-60.99,-15.53
195.24,64.33,-62.07,-16.91
196.19,63.49,-60.98,-17.70
197.14,64.06,-61.21,-18.88
198.10,65.86,-62.60,-20.46
199.05,64.18,-60.66,-20.94
200.00,63.90,-60.05,-21.86
200.95,67.81,-63.33,-24.25
201.90,65.03,-60.33,-24.26
202.86,65.16,-60.04,-25.31
203.81,75.38,-68.96,-30.43
204.76,74.49,-67.64,-31.20
205.71,74.82,-67.41,-32.46
206.67,74.31,-66.40,-33.35
207.62,74.66,-66.16,-34.61
208.57,74.58,-65.50,-35.67
209.52,73.76,-64.18,-36.35
210.48,74.48,-64.19,-37.77
211.43,74.04,-63.17,-38.60
212.38,73.86,-62.38,-39.56
213.33,72.96,-60.96,-40.09
214.29,72.79,-60.15,-41.01
215.24,72.69,-59.37,-41.94
216.19,72.71,-58.68,-42.93
217.14,72.71,-57.96,-43.90
218.10,72.27,-56.87,-44.59
219.05,72.44,-56.26,-45.63
220.00,72.27,-55.36,-46.45
220.95,71.72,-54.17,-47.01
221.90,71.72,-53.38,-47.90
222.86,71.74,-52.59,-48.80
223.81,71.74,-51.77,-49.66
224.76,71.72,-50.93,-50.50
225.71,71.72,-50.08,-51.34
226.67,71.72,-49.22,-52.17
227.62,71.72,-48.35,-52.98
228.57,71.72,-47.46,-53.78
229.52,71.65,-46.51,-54.51
230.48,71.64,-45.59,-55.26
231.43,71.64,-44.67,-56.01
232.38,71.55,-43.68,-56.68
233.33,71.55,-42.73,-57.39
234.29,71.47,-41.72,-58.03
235.24,71.47,-40.75,-58.71
236.19,56.08,-31.21,-46.60
237.14,55.67,-30.21,-46.77
238.10,56.00,-29.60,-47.54
239.05,56.51,-29.06,-48.46
240.00,71.28,-35.64,-61.73
240.95,71.28,-34.61,-62.32
241.90,71.65,-33.75,-63.21
242.86,71.64,-32.68,-63.75
243.81,71.64,-31.62,-64.28
244.76,71.55,-30.51,-64.72
245.71,72.35,-29.76,-65.95
246.67,74.41,-29.47,-68.32
247.62,74.41,-28.33,-68.80
248.57,74.39,-27.18,-69.25
249.52,72.44,-25.34,-67.86
250.48,72.01,-24.07,-67.87
251.43,72.00,-22.93,-68.25
252.38,72.45,-21.93,-69.06
253.33,72.08,-20.67,-69.05
254.29,71.30,-19.31,-68.63
255.24,71.82,-18.30,-69.45
256.19,72.35,-17.27,-70.26
257.14,72.00,-16.02,-70.19
258.10,72.54,-14.96,-70.98
259.05,71.65,-13.61,-70.35
260.00,73.42,-12.75,-72.31
260.95,70.92,-11.15,-70.04
261.90,73.15,-10.30,-72.42
262.86,71.91,-8.94,-71.35
263.81,71.47,-7.71,-71.05
264.76,73.32,-6.69,-73.01
265.71,73.44,-5.49,-73.23
266.67,73.59,-4.28,-73.47
267.62,75.02,-3.12,-74.96
268.57,75.55,-1.88,-75.52
269.52,74.31,-0.62,-74.30
270.48,75.63,0.63,-75.63
271.43,74.39,1.85,-74.37
272.38,75.80,3.15,-75.74
273.33,76.81,4.47,-76.68
274.29,76.87,5.74,-76.66
275.24,76.89,7.02,-76.57
276.19,76.18,8.21,-75.73
277.14,87.89,10.93,-87.21
278.10,65.86,9.27,-65.20
279.05,86.19,13.55,-85.12
280.00,63.05,10.95,-62.10
280.95,62.93,11.96,-61.79
281.90,63.21,13.04,-61.85
282.86,63.34,14.09,-61.75
283.81,63.21,15.09,-61.38
284.76,63.19,16.10,-61.10
285.71,63.19,17.11,-60.83
286.67,62.80,18.01,-60.16
287.62,62.65,18.96,-59.71
288.57,62.65,19.95,-59.38
289.52,62.08,20.75,-58.51
290.48,61.85,21.63,-57.94
291.43,62.22,22.73,-57.92
292.38,61.79,23.53,-57.14
293.33,61.39,24.31,-56.37
294.29,61.81,25.42,-56.34
295.24,61.25,26.12,-55.40
296.19,61.25,27.03,-54.96
297.14,61.52,28.07,-54.75
298.10,61.12,28.78,-53.91
299.05,61.12,29.67,-53.43
300.00,61.39,30.69,-53.16
300.95,60.96,31.35,-52.28
301.90,60.96,32.22,-51.75
302.86,60.96,33.07,-51.21
303.81,61.25,34.08,-50.89
304.76,60.84,34.69,-49.98
305.71,60.84,35.52,-49.40
306.67,60.69,36.24,-48.68
307.62,60.69,37.05,-48.07
308.57,60.69,37.84,-47.45
309.52,60.98,38.81,-47.04
310.48,60.55,39.31,-46.06
311.43,60.55,40.07,-45.40
312.38,60.98,41.10,-45.04
313.33,61.25,42.03,-44.55
314.29,60.84,42.48,-43.56
315.24,60.83,43.19,-42.83
316.19,60.84,43.91,-42.12
317.14,61.10,44.79,-41.56
318.10,60.71,45.18,-40.55
319.05,60.69,45.84,-39.78
320.00,60.69,46.49,-39.01
320.95,60.15,46.71,-37.89
321.90,60.26,47.43,-37.18
322.86,60.26,48.04,-36.39
323.81,60.26,48.64,-35.58
324.76,60.28,49.24,-34.78
325.71,60.28,49.81,-33.96
326.67,60.26,50.35,-33.12
327.62,60.26,50.89,-32.27
328.57,60.28,51.44,-31.43
329.52,60.26,51.94,-30.57
330.48,60.26,52.44,-29.70
331.43,60.26,52.93,-28.82
332.38,60.26,53.40,-27.94
333.33,60.55,54.11,-27.18
334.29,60.55,54.56,-26.27
335.24,60.26,54.72,-25.24
336.19,60.55,55.40,-24.45
337.14,60.55,55.80,-23.52
338.10,60.55,56.18,-22.59
339.05,60.71,56.69,-21.71
340.00,60.69,57.03,-20.76
340.95,60.55,57.24,-19.76
341.90,60.69,57.69,-18.85
342.86,60.26,57.59,-17.76
343.81,60.26,57.87,-16.80
344.76,60.55,58.43,-15.92
345.71,60.55,58.68,-14.94
346.67,60.55,58.92,-13.96
347.62,60.57,59.16,-12.99
348.57,60.55,59.35,-12.00
349.52,60.55,59.54,-11.01
350.48,60.55,59.72,-10.02
351.43,60.55,59.88,-9.03
352.38,60.26,59.73,-7.99
353.33,60.55,60.14,-7.03
354.29,60.26,59.97,-6.00
355.24,60.69,60.48,-5.04
356.19,60.55,60.42,-4.02
357.14,60.55,60.48,-3.02
358.10,60.55,60.52,-2.01
359.05,60.55,60.55,-1.01
360.00,60.55,60.55,0.00
