angolo,distanza,x,y
173.33,55.56,-55.18,6.45
174.29,55.39,-55.11,5.51
175.24,53.19,-53.01,4.42
176.19,55.22,-55.09,3.67
177.14,54.71,-54.64,2.73
178.10,55.05,-55.02,1.83
179.05,54.89,-54.89,0.91
180.00,54.37,-54.37,-0.00
180.95,53.87,-53.87,-0.90
181.90,54.20,-54.17,-1.80
182.86,53.69,-53.62,-2.68
183.81,54.04,-53.92,-3.59
184.76,54.03,-53.84,-4.48
185.71,53.52,-53.25,-5.33
186.67,53.87,-53.51,-6.25
187.62,53.35,-52.88,-7.07
188.57,53.69,-53.09,-8.00
189.52,53.70,-52.96,-8.89
190.48,53.18,-52.29,-9.67
191.43,52.67,-51.62,-10.44
192.38,53.02,-51.79,-11.37
193.33,53.02,-51.59,-12.23
194.29,53.01,-51.37,-13.08
195.24,52.51,-50.67,-13.80
196.19,52.51,-50.43,-14.64
197.14,52.51,-50.18,-15.48
198.10,52.51,-49.92,-16.31
199.05,52.34,-49.48,-17.08
200.00,52.84,-49.65,-18.07
200.95,52.84,-49.34,-18.89
201.90,52.85,-49.04,-19.72
202.86,52.53,-48.41,-20.40
203.81,52.39,-47.93,-21.15
204.76,52.50,-47.67,-21.99
205.71,52.50,-47.30,-22.78
206.67,52.51,-46.93,-23.57
207.62,52.51,-46.53,-24.34
208.57,52.51,-46.12,-25.11
209.52,53.02,-46.14,-26.13
210.48,52.67,-45.39,-26.71
211.43,52.67,-44.94,-27.46
212.38,52.68,-44.49,-28.21
213.33,52.67,-44.00,-28.94
214.29,52.68,-43.53,-29.68
215.24,52.67,-43.02,-30.39
216.19,52.68,-42.52,-31.11
217.14,52.68,-42.00,-31.81
218.10,53.19,-41.86,-32.82
219.05,52.85,-41.05,-33.30
220.00,52.85,-40.49,-33.97
220.95,52.85,-39.92,-34.64
221.90,52.85,-39.34,-35.30
222.86,53.35,-39.11,-36.28
223.81,53.36,-38.51,-36.94
224.76,53.01,-37.64,-37.32
225.71,53.52,-37.37,-38.31
226.67,53.18,-36.49,-38.68
227.62,53.19,-35.86,-39.29
228.57,53.69,-35.52,-40.25
229.52,52.34,-33.98,-39.82
230.48,53.69,-34.17,-41.41
231.43,53.69,-33.47,-41.97
232.38,54.20,-33.08,-42.93
233.33,53.86,-32.16,-43.20
234.29,53.86,-31.44,-43.73
235.24,53.86,-30.71,-44.24
236.19,53.52,-29.78,-44.47
237.14,53.35,-28.94,-44.81
238.10,53.52,-28.28,-45.43
239.05,53.52,-27.52,-45.90
240.00,54.37,-27.18,-47.08
240.95,54.03,-26.23,-47.23
241.90,52.94,-24.93,-46.70
242.86,53.70,-24.50,-47.79
243.81,54.20,-23.92,-48.63
244.76,53.69,-22.89,-48.56
245.71,53.70,-22.09,-48.95
246.67,54.20,-21.47,-49.76
247.62,55.03,-20.95,-50.88
248.57,55.56,-20.30,-51.72
249.52,54.01,-18.89,-50.60
250.48,54.04,-18.06,-50.94
251.43,55.86,-17.79,-52.95
252.38,54.38,-16.46,-51.83
253.33,53.02,-15.21,-50.80
254.29,39.41,-10.67,-37.93
255.24,37.83,-9.64,-36.58
256.19,35.77,-8.54,-34.73
257.14,35.99,-8.01,-35.09
258.10,32.18,-6.64,-31.49
259.05,31.67,-6.02,-31.09
260.00,30.63,-5.32,-30.17
260.95,31.42,-4.94,-31.03
261.90,30.04,-4.23,-29.74
262.86,30.91,-3.84,-30.67
263.81,30.36,-3.27,-30.18
264.76,29.85,-2.73,-29.73
265.71,29.68,-2.22,-29.60
266.67,29.87,-1.74,-29.82
267.62,29.34,-1.22,-29.32
268.57,29.34,-0.73,-29.33
269.52,30.12,-0.25,-30.12
270.48,29.60,0.25,-29.60
271.43,29.60,0.74,-29.59
272.38,29.60,1.23,-29.57
273.33,29.10,1.69,-29.05
274.29,29.09,2.17,-29.01
275.24,29.09,2.66,-28.97
276.19,29.09,3.14,-28.92
277.14,29.09,3.62,-28.86
278.10,29.09,4.10,-28.80
279.05,29.09,4.57,-28.73
280.00,29.09,5.05,-28.65
280.95,29.09,5.53,-28.56
281.90,29.09,6.00,-28.46
282.86,29.09,6.47,-28.36
283.81,29.09,6.94,-28.25
284.76,29.09,7.41,-28.13
285.71,29.09,7.88,-28.00
286.67,29.07,8.34,-27.85
287.62,29.09,8.80,-27.72
288.57,29.09,9.26,-27.57
289.52,29.60,9.89,-27.90
290.48,29.60,10.35,-27.73
291.43,29.60,10.81,-27.55
292.38,29.60,11.27,-27.37
293.33,28.83,11.42,-26.47
294.29,28.82,11.85,-26.27
295.24,29.34,12.51,-26.54
296.19,29.34,12.95,-26.33
297.14,29.34,13.39,-26.11
298.10,29.34,13.82,-25.88
299.05,29.85,14.49,-26.10
300.00,29.09,14.54,-25.19
300.95,30.36,15.62,-26.04
301.90,29.60,15.64,-25.13
302.86,30.12,16.34,-25.30
303.81,30.63,17.05,-25.45
304.76,29.87,17.03,-24.54
305.71,30.38,17.73,-24.67
306.67,30.89,18.45,-24.78
307.62,30.89,18.85,-24.47
308.57,31.40,19.58,-24.55
309.52,31.91,20.31,-24.61
310.48,31.93,20.72,-24.29
311.43,32.45,21.47,-24.33
312.38,32.18,21.69,-23.77
313.33,32.69,22.43,-23.78
314.29,32.44,22.65,-23.22
315.24,32.95,23.39,-23.20
316.19,33.46,24.14,-23.16
317.14,33.98,24.91,-23.11
318.10,35.75,26.61,-23.88
319.05,35.77,27.01,-23.44
320.00,36.67,28.09,-23.57
320.95,35.55,27.61,-22.39
321.90,36.45,28.68,-22.49
322.86,61.30,48.87,-37.01
323.81,60.89,49.15,-35.96
324.76,60.88,49.72,-35.12
325.71,60.88,50.30,-34.29
326.67,60.89,50.88,-33.46
327.62,60.88,51.41,-32.60
328.57,49.11,41.91,-25.61
329.52,49.11,42.33,-24.91
330.48,60.47,52.62,-29.80
331.43,60.04,52.73,-28.72
332.38,60.03,53.19,-27.83
333.33,58.24,52.05,-26.14
334.29,59.62,53.71,-25.87
335.24,59.62,54.14,-24.97
336.19,59.64,54.56,-24.07
337.14,59.21,54.56,-23.00
338.10,59.62,55.31,-22.24
339.05,59.62,55.68,-21.32
340.00,60.18,56.55,-20.58
340.95,60.18,56.89,-19.64
341.90,60.20,57.22,-18.70
342.86,59.76,57.10,-17.61
343.81,60.54,58.14,-16.88
344.76,59.35,57.26,-15.60
345.71,59.76,57.91,-14.74
346.67,60.20,58.57,-13.88
347.62,60.89,59.48,-13.06
348.57,60.47,59.27,-11.98
349.52,60.60,59.59,-11.02
350.48,61.30,60.46,-10.14
351.43,60.88,60.20,-9.07
352.38,60.88,60.34,-8.07
353.33,62.70,62.27,-7.28
354.29,61.03,60.73,-6.08
355.24,60.60,60.40,-5.03
356.19,60.60,60.47,-4.03
357.14,62.00,61.92,-3.09
358.10,74.65,74.61,-2.48
359.05,74.63,74.62,-1.24
360.00,74.63,74.63,0.00
