angolo,distanza,x,y
181.41,50.52,-50.51,-1.24
182.35,50.52,-50.48,-2.07
183.29,50.52,-50.44,-2.90
184.23,50.52,-50.39,-3.73
185.17,50.17,-49.96,-4.52
186.11,50.18,-49.90,-5.34
187.05,50.18,-49.80,-6.16
187.99,50.52,-50.03,-7.02
188.93,50.51,-49.89,-7.84
189.87,50.01,-49.27,-8.57
190.81,50.01,-49.13,-9.38
191.75,50.01,-48.97,-10.18
192.69,50.00,-48.78,-10.98
193.63,50.01,-48.61,-11.79
194.57,50.01,-48.41,-12.58
195.51,50.01,-48.19,-13.37
196.45,50.52,-48.46,-14.31
197.39,50.01,-47.73,-14.95
198.33,50.01,-47.48,-15.73
199.27,50.01,-47.21,-16.50
200.21,50.01,-46.94,-17.28
201.15,50.00,-46.63,-18.04
202.09,50.01,-46.34,-18.81
203.03,50.01,-46.03,-19.57
203.97,50.00,-45.69,-20.31
204.91,50.32,-45.64,-21.19
205.85,49.84,-44.86,-21.73
206.79,49.84,-44.49,-22.46
207.73,50.34,-44.56,-23.42
208.67,50.34,-44.17,-24.15
209.61,49.32,-42.88,-24.37
210.55,50.51,-43.50,-25.67
211.49,50.52,-43.08,-26.39
212.43,50.51,-42.63,-27.08
213.37,50.18,-41.91,-27.60
214.31,51.03,-42.16,-28.76
215.25,50.68,-41.39,-29.25
216.19,50.68,-40.90,-29.92
217.13,50.68,-40.40,-30.59
218.07,51.20,-40.31,-31.57
219.01,51.20,-39.79,-32.23
219.95,51.20,-39.25,-32.88
220.89,50.49,-38.17,-33.05
221.83,51.37,-38.28,-34.26
222.77,50.12,-36.79,-34.03
223.71,51.03,-36.89,-35.26
224.65,52.05,-37.03,-36.58
225.59,53.40,-37.37,-38.14
226.53,53.06,-36.50,-38.50
227.47,52.70,-35.63,-38.83
228.41,52.72,-35.00,-39.43
229.35,53.23,-34.68,-40.38
230.29,54.08,-34.55,-41.60
231.23,53.72,-33.64,-41.88
232.17,55.08,-33.78,-43.50
233.11,55.08,-33.07,-44.05
234.05,55.08,-32.34,-44.59
234.99,55.59,-31.90,-45.53
235.93,55.59,-31.14,-46.05
236.87,55.71,-30.45,-46.65
237.81,56.39,-30.04,-47.72
238.75,56.97,-29.56,-48.70
239.69,56.56,-28.55,-48.83
240.63,56.15,-27.54,-48.93
241.57,57.95,-27.59,-50.96
242.51,57.12,-26.37,-50.67
243.45,57.27,-25.60,-51.23
244.39,57.26,-24.75,-51.63
245.33,57.26,-23.90,-52.03
246.27,56.98,-22.94,-52.16
247.21,55.73,-21.59,-51.37
248.15,55.73,-20.74,-51.72
249.09,56.56,-20.19,-52.83
250.03,68.53,-23.41,-64.40
250.97,71.98,-23.47,-68.04
251.91,58.09,-18.04,-55.22
252.85,59.35,-17.50,-56.71
253.79,72.06,-20.12,-69.20
254.73,72.06,-18.98,-69.52
255.67,72.06,-17.84,-69.82
256.61,72.08,-16.70,-70.12
257.55,72.08,-15.54,-70.38
258.49,72.06,-14.38,-70.61
259.43,72.52,-13.31,-71.29
260.37,66.88,-11.19,-65.93
261.31,58.79,-8.89,-58.11
262.25,47.45,-6.40,-47.01
263.19,72.49,-8.60,-71.98
264.13,46.87,-4.80,-46.62
265.07,45.47,-3.91,-45.31
266.01,45.73,-3.19,-45.62
266.95,46.65,-2.49,-46.58
267.89,45.25,-1.67,-45.22
268.83,45.66,-0.94,-45.65
269.77,46.07,-0.19,-46.07
270.70,44.68,0.55,-44.67
271.64,44.68,1.28,-44.66
272.58,45.47,2.05,-45.43
273.52,42.69,2.62,-42.61
274.46,44.47,3.46,-44.34
275.40,44.88,4.23,-44.68
276.34,43.88,4.85,-43.61
277.28,43.88,5.56,-43.52
278.22,43.88,6.28,-43.43
279.16,43.86,6.99,-43.30
280.10,44.28,7.77,-43.60
281.04,44.27,8.48,-43.45
281.98,43.86,9.11,-42.90
282.92,43.89,9.82,-42.78
283.86,43.88,10.51,-42.60
284.80,44.28,11.32,-42.81
285.74,43.67,11.85,-42.03
286.68,43.28,12.43,-41.46
287.62,43.67,13.22,-41.62
288.56,43.06,13.71,-40.82
289.50,43.10,14.39,-40.62
290.44,43.47,15.18,-40.73
291.38,43.88,16.00,-40.86
292.32,42.87,16.29,-39.66
293.26,43.69,17.26,-40.14
294.20,43.10,17.67,-39.31
295.14,43.49,18.48,-39.37
296.08,43.88,19.29,-39.41
297.02,43.47,19.75,-38.72
297.96,43.49,20.39,-38.41
298.90,43.88,21.21,-38.41
299.84,43.49,21.64,-37.72
300.78,43.08,22.05,-37.01
301.72,43.49,22.87,-36.99
302.66,43.86,23.67,-36.92
303.60,42.48,23.51,-35.38
304.54,42.87,24.31,-35.32
305.48,42.30,24.55,-34.44
306.42,43.08,25.58,-34.66
307.36,42.06,25.52,-33.43
308.30,42.48,26.33,-33.34
309.24,42.06,26.61,-32.57
310.18,42.06,27.14,-32.13
311.12,42.08,27.67,-31.70
312.06,40.77,27.31,-30.27
313.00,42.48,28.97,-31.07
313.94,42.06,29.19,-30.28
314.88,42.06,29.68,-29.80
315.82,42.06,30.16,-29.31
316.76,42.08,30.65,-28.82
317.70,42.08,31.12,-28.32
318.64,42.87,32.18,-28.33
319.58,42.28,32.19,-27.41
320.52,41.68,32.17,-26.50
321.46,41.84,32.72,-26.07
322.40,41.84,33.15,-25.53
323.34,41.84,33.56,-24.98
324.28,41.84,33.97,-24.42
325.22,42.30,34.74,-24.13
326.16,41.85,34.76,-23.31
327.10,41.82,35.11,-22.71
328.04,41.84,35.50,-22.14
328.98,41.84,35.85,-21.56
329.92,41.84,36.20,-20.97
330.86,41.84,36.54,-20.37
331.80,41.84,36.87,-19.77
332.74,41.84,37.19,-19.16
333.68,42.30,37.91,-18.75
334.62,41.84,37.80,-17.93
335.56,41.84,38.09,-17.31
336.50,41.82,38.35,-16.67
337.44,41.84,38.64,-16.05
338.38,41.84,38.89,-15.41
339.32,41.84,39.14,-14.77
340.26,41.84,39.38,-14.13
341.20,41.84,39.61,-13.48
342.14,41.85,39.84,-12.84
