angolo,distanza,x,y
63.81,95.34,42.08,85.55
64.76,95.37,40.66,86.27
65.71,95.00,39.07,86.59
66.67,95.52,37.83,87.71
67.62,97.75,37.22,90.39
68.57,153.95,56.24,143.31
69.52,153.95,53.86,144.22
70.48,154.04,51.48,145.18
71.43,154.02,49.05,146.00
72.38,154.02,46.62,146.79
73.33,125.85,36.09,120.56
74.29,124.93,33.84,120.26
75.24,127.45,32.47,123.24
76.19,131.19,31.31,127.40
77.14,124.25,27.65,121.14
78.10,126.31,26.06,123.59
79.05,125.31,23.81,123.02
80.00,123.10,21.38,121.23
80.95,122.65,19.29,121.13
81.90,122.21,17.21,121.00
82.86,122.55,15.24,121.60
83.81,121.58,13.11,120.88
84.76,121.92,11.13,121.41
85.71,121.82,9.10,121.48
86.67,121.33,7.05,121.12
87.62,120.94,5.02,120.83
88.57,121.31,3.02,121.27
89.52,121.21,1.01,121.21
90.48,121.58,-1.01,121.58
91.43,121.50,-3.03,121.46
92.38,121.02,-5.03,120.92
93.33,120.96,-7.03,120.75
94.29,120.43,-9.00,120.09
95.24,120.41,-10.99,119.91
96.19,120.34,-12.98,119.64
97.14,119.90,-14.91,118.97
98.10,119.82,-16.87,118.62
99.05,120.16,-18.90,118.66
100.00,120.07,-20.85,118.25
100.95,120.07,-22.81,117.88
101.90,119.99,-24.75,117.41
102.86,120.07,-26.72,117.06
103.81,119.99,-28.64,116.52
104.76,120.00,-30.58,116.04
105.71,119.99,-32.50,115.50
106.67,119.46,-34.26,114.44
107.62,119.37,-36.13,113.77
108.57,119.46,-38.05,113.24
109.52,119.37,-39.89,112.51
110.48,119.27,-41.72,111.74
111.43,119.29,-43.58,111.04
112.38,119.29,-45.42,110.30
113.33,119.73,-47.42,109.94
114.29,73.76,-30.34,67.24
115.24,73.32,-31.26,66.32
116.19,73.30,-32.35,65.78
117.14,73.22,-33.40,65.16
118.10,119.97,-56.50,105.83
119.05,110.38,-53.59,96.50
120.00,109.57,-54.78,94.89
120.95,120.94,-62.20,103.72
121.90,121.79,-64.37,103.39
122.86,120.97,-65.63,101.62
123.81,122.21,-68.00,101.55
124.76,123.00,-70.13,101.04
125.71,124.17,-72.48,100.82
126.67,118.30,-70.65,94.89
127.62,120.41,-73.50,95.38
128.57,35.77,-22.30,27.96
129.52,36.91,-23.49,28.47
130.48,35.99,-23.36,27.38
131.43,36.09,-23.88,27.06
132.38,35.99,-24.26,26.58
133.33,35.53,-24.38,25.84
134.29,35.53,-24.81,25.43
135.24,35.53,-25.23,25.02
136.19,35.53,-25.64,24.60
137.14,35.53,-26.05,24.17
138.10,35.55,-26.46,23.74
139.05,36.47,-27.54,23.90
140.00,37.15,-28.45,23.88
140.95,37.60,-29.20,23.69
141.90,38.05,-29.94,23.47
142.86,54.55,-43.49,32.94
143.81,53.70,-43.34,31.71
144.76,53.19,-43.45,30.69
145.71,52.68,-43.53,29.68
146.67,53.87,-45.01,29.60
147.62,52.51,-44.35,28.12
148.57,52.00,-44.37,27.12
149.52,51.49,-44.38,26.12
150.48,51.00,-44.38,25.13
151.43,50.98,-44.77,24.38
152.38,50.59,-44.83,23.45
153.33,52.17,-46.62,23.42
154.29,51.83,-46.70,22.49
155.24,51.83,-47.07,21.71
156.19,51.85,-47.44,20.93
157.14,52.34,-48.23,20.33
158.10,52.85,-49.04,19.72
159.05,52.84,-49.34,18.89
160.00,52.85,-49.67,18.08
160.95,52.85,-49.96,17.25
161.90,37.83,-35.95,11.75
162.86,38.96,-37.23,11.48
163.81,38.51,-36.98,10.74
164.76,38.51,-37.15,10.12
165.71,38.06,-36.89,9.39
166.67,36.69,-35.70,8.46
167.62,37.37,-36.50,8.01
168.57,36.47,-35.74,7.23
169.52,36.01,-35.41,6.55
170.48,35.99,-35.49,5.95
171.43,37.15,-36.73,5.54
172.38,36.23,-35.91,4.80
173.33,36.23,-35.98,4.21
174.29,35.77,-35.59,3.56
175.24,35.77,-35.64,2.97
176.19,36.01,-35.93,2.39
177.14,35.55,-35.50,1.77
178.10,35.55,-35.53,1.18
179.05,35.55,-35.54,0.59
180.00,37.15,-37.15,-0.00
180.95,37.15,-37.14,-0.62
181.90,35.78,-35.77,-1.19
182.86,35.77,-35.72,-1.78
183.81,35.77,-35.69,-2.38
184.76,35.78,-35.66,-2.97
185.71,35.77,-35.59,-3.56
186.67,35.77,-35.53,-4.15
187.62,35.78,-35.47,-4.74
188.57,35.29,-34.90,-5.26
189.52,35.29,-34.81,-5.84
190.48,36.92,-36.31,-6.71
191.43,35.55,-34.84,-7.04
192.38,35.53,-34.70,-7.62
193.33,35.55,-34.59,-8.20
194.29,35.53,-34.43,-8.77
195.24,35.02,-33.79,-9.20
196.19,35.02,-33.63,-9.76
197.14,35.04,-33.48,-10.33
198.10,35.04,-33.30,-10.88
199.05,35.04,-33.12,-11.43
200.00,35.04,-32.92,-11.98
200.95,35.78,-33.42,-12.80
201.90,35.77,-33.19,-13.34
202.86,35.77,-32.96,-13.89
203.81,34.51,-31.57,-13.93
204.76,34.51,-31.34,-14.45
205.71,34.51,-31.09,-14.97
206.67,35.04,-31.31,-15.72
207.62,35.02,-31.03,-16.23
208.57,35.04,-30.77,-16.76
209.52,35.04,-30.49,-17.27
210.48,35.02,-30.18,-17.76
211.43,35.02,-29.88,-18.26
212.38,35.04,-29.59,-18.76
213.33,35.55,-29.70,-19.53
214.29,35.55,-29.37,-20.02
215.24,35.55,-29.03,-20.51
216.19,36.47,-29.43,-21.53
217.14,35.29,-28.13,-21.31
218.10,36.47,-28.70,-22.50
219.05,35.77,-27.78,-22.53
220.00,36.69,-28.10,-23.58
220.95,36.69,-27.71,-24.05
221.90,36.23,-26.96,-24.20
222.86,37.15,-27.23,-25.27
223.81,37.15,-26.81,-25.71
224.76,35.53,-25.23,-25.02
225.71,35.55,-24.82,-25.45
226.67,36.45,-25.01,-26.51
227.62,35.78,-24.12,-26.43
228.57,35.78,-23.68,-26.83
229.52,35.55,-23.07,-27.04
230.48,36.92,-23.50,-28.48
231.43,34.48,-21.50,-26.95
232.38,36.69,-22.39,-29.06
233.33,37.15,-22.18,-29.79
234.29,35.55,-20.75,-28.86
235.24,37.60,-21.44,-30.89
236.19,37.60,-20.92,-31.24
237.14,38.51,-20.89,-32.35
238.10,36.91,-19.51,-31.33
239.05,36.23,-18.63,-31.07
240.00,38.27,-19.13,-33.14
240.95,38.06,-18.48,-33.28
241.90,40.34,-19.00,-35.59
242.86,38.27,-17.46,-34.05
243.81,45.39,-20.03,-40.73
244.76,42.79,-18.24,-38.70
245.71,41.04,-16.88,-37.41
246.67,38.51,-15.25,-35.36
247.62,33.24,-12.65,-30.73
248.57,32.18,-11.76,-29.96
249.52,31.14,-10.89,-29.18
250.48,30.65,-10.24,-28.89
251.43,31.42,-10.01,-29.78
252.38,31.14,-9.43,-29.68
253.33,30.63,-8.79,-29.35
254.29,30.38,-8.23,-29.24
255.24,29.87,-7.61,-28.88
256.19,29.34,-7.00,-28.49
257.14,29.09,-6.47,-28.36
258.10,29.61,-6.11,-28.98
259.05,28.54,-5.42,-28.02
260.00,28.82,-5.00,-28.38
260.95,28.83,-4.53,-28.47
261.90,28.27,-3.98,-27.99
262.86,28.54,-3.55,-28.32
263.81,27.68,-2.98,-27.51
264.76,27.68,-2.53,-27.56
265.71,27.68,-2.07,-27.60
266.67,28.83,-1.68,-28.78
267.62,27.97,-1.16,-27.94
268.57,27.97,-0.70,-27.96
269.52,28.83,-0.24,-28.83
270.48,27.39,0.23,-27.39
271.43,27.40,0.68,-27.40
272.38,27.39,1.14,-27.36
273.33,27.39,1.59,-27.34
274.29,27.39,2.05,-27.31
275.24,16.49,1.51,-16.42
276.19,16.49,1.78,-16.39
277.14,16.51,2.05,-16.38
278.10,27.40,3.86,-27.13
279.05,27.97,4.40,-27.62
280.00,16.18,2.81,-15.94
280.95,16.18,3.07,-15.89
281.90,16.18,3.34,-15.84
282.86,27.98,6.23,-27.28
283.81,15.86,3.79,-15.40
284.76,15.86,4.04,-15.34
285.71,27.69,7.50,-26.66
286.67,29.10,8.35,-27.88
287.62,28.25,8.55,-26.93
288.57,28.27,9.00,-26.80
289.52,28.83,9.64,-27.17
290.48,28.83,10.09,-27.01
291.43,28.85,10.54,-26.85
292.38,29.34,11.17,-27.13
293.33,28.54,11.31,-26.21
294.29,28.54,11.74,-26.02
295.24,29.09,12.40,-26.31
296.19,29.09,12.84,-26.10
297.14,29.61,13.51,-26.35
298.10,28.83,13.58,-25.43
299.05,29.36,14.25,-25.67
300.00,29.87,14.93,-25.87
300.95,30.38,15.62,-26.05
301.90,30.38,16.06,-25.79
302.86,29.61,16.07,-24.88
303.81,30.12,16.76,-25.03
304.76,30.12,17.18,-24.75
305.71,30.12,17.58,-24.46
306.67,30.65,18.30,-24.59
307.62,29.87,18.23,-23.66
308.57,31.67,19.75,-24.76
309.52,36.47,23.21,-28.13
310.48,32.69,21.22,-24.87
311.43,31.93,21.12,-23.94
312.38,31.16,21.00,-23.02
313.33,38.51,26.42,-28.01
314.29,38.51,26.89,-27.56
315.24,38.51,27.34,-27.11
316.19,36.91,26.63,-25.55
317.14,37.38,27.40,-25.43
318.10,39.44,29.35,-26.34
319.05,39.42,29.77,-25.84
320.00,39.42,30.20,-25.34
320.95,38.28,29.73,-24.12
321.90,38.73,30.48,-23.89
322.86,39.20,31.25,-23.67
323.81,39.20,31.64,-23.15
324.76,39.66,32.39,-22.88
325.71,39.66,32.77,-22.34
326.67,39.66,33.14,-21.79
327.62,40.12,33.88,-21.49
328.57,41.02,35.00,-21.39
329.52,39.88,34.37,-20.23
330.48,40.82,35.52,-20.11
331.43,42.16,37.03,-20.16
332.38,92.36,81.84,-42.82
333.33,91.82,82.05,-41.21
334.29,92.17,83.05,-39.99
335.24,92.17,83.70,-38.61
336.19,92.09,84.25,-37.18
337.14,92.45,85.19,-35.91
338.10,93.25,86.51,-34.79
339.05,95.73,89.40,-34.23
340.00,97.07,91.22,-33.20
340.95,91.99,86.95,-30.02
341.90,91.65,87.11,-28.47
342.86,91.63,87.56,-27.01
343.81,91.56,87.93,-25.53
344.76,91.19,87.98,-23.97
345.71,91.19,88.37,-22.50
346.67,90.75,88.30,-20.93
347.62,90.75,88.64,-19.46
348.57,90.29,88.50,-17.89
349.52,90.68,89.17,-16.49
350.48,90.66,89.41,-15.00
351.43,90.64,89.63,-13.51
352.38,90.68,89.88,-12.02
353.33,90.20,89.59,-10.47
354.29,90.22,89.77,-8.98
355.24,90.20,89.89,-7.49
356.19,90.20,90.00,-5.99
357.14,90.22,90.11,-4.50
358.10,90.13,90.08,-3.00
359.05,90.12,90.10,-1.50
360.00,90.18,90.18,0.00
